"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","419","null","120","null","60","41","null","null","27","null","31","null","77","null","54","null","0","13","null","null","46","63","null","null","31","null","28","null","35","55","null","null","0","null","13","null","29","null","32","null","66","67","null","null","29","28","null","null","11","18","null","null","0","null","13","null","8","16","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","545","null","116","null","11","17","null","null","46","null","55","null","0","null","18","null","32","51","null","null","90","98","null","null","0","null","18","null","11","19","null","null","34","null","54","null","46","null","42","null","24","29","null","null","107","70","null","null","67","54","null","null","47","null","43","null","0","18","null","null","0","18","null","null","30","null","44","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","1259","null","222","null","247","130","null","null","141","null","128","null","206","null","136","null","199","134","null","null","31","50","null","null","58","null","62","null","84","69","null","null","128","null","94","null","34","null","38","null","50","61","null","null","29","37","null","null","39","44","null","null","0","null","18","null","13","21","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","721","null","156","null","42","44","null","null","210","null","92","null","76","null","57","null","62","49","null","null","82","59","null","null","7","null","11","null","51","61","null","null","23","null","31","null","0","null","13","null","83","55","null","null","54","45","null","null","22","28","null","null","9","null","14","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","627","null","107","null","92","65","null","null","80","null","65","null","78","null","50","null","86","56","null","null","15","17","null","null","11","null","17","null","65","50","null","null","0","null","13","null","36","null","42","null","39","35","null","null","56","44","null","null","35","41","null","null","21","null","33","null","13","22","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","273","null","70","null","40","41","null","null","0","null","13","null","39","null","34","null","20","21","null","null","25","25","null","null","19","null","21","null","25","28","null","null","8","null","13","null","0","null","13","null","31","29","null","null","35","31","null","null","26","26","null","null","5","null","8","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","281","null","112","null","41","39","null","null","9","null","14","null","0","null","18","null","0","18","null","null","0","18","null","null","63","null","53","null","8","13","null","null","34","null","44","null","55","null","74","null","39","40","null","null","0","18","null","null","22","36","null","null","10","null","19","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","1658","null","153","null","435","160","null","null","228","null","112","null","179","null","96","null","221","125","null","null","197","123","null","null","115","null","95","null","83","63","null","null","31","null","51","null","27","null","38","null","88","65","null","null","25","35","null","null","29","39","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","1267","null","85","null","78","63","null","null","116","null","70","null","153","null","76","null","174","79","null","null","151","72","null","null","70","null","50","null","41","37","null","null","47","null","46","null","68","null","59","null","77","53","null","null","117","69","null","null","82","60","null","null","74","null","52","null","19","22","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","1390","null","122","null","177","93","null","null","100","null","68","null","128","null","62","null","105","64","null","null","115","61","null","null","171","null","77","null","37","33","null","null","94","null","58","null","111","null","64","null","134","66","null","null","115","71","null","null","42","39","null","null","18","null","20","null","43","36","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","1432","null","134","null","259","105","null","null","148","null","80","null","187","null","94","null","224","83","null","null","40","44","null","null","189","null","121","null","106","81","null","null","70","null","61","null","49","null","46","null","21","25","null","null","66","55","null","null","73","56","null","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","693","null","87","null","73","44","null","null","65","null","37","null","100","null","58","null","62","43","null","null","36","28","null","null","35","null","34","null","36","34","null","null","25","null","26","null","29","null","32","null","96","60","null","null","80","49","null","null","43","37","null","null","7","null","11","null","0","13","null","null","6","11","null","null","0","null","13","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","1042","null","101","null","223","83","null","null","102","null","59","null","125","null","65","null","130","68","null","null","54","50","null","null","49","null","35","null","69","52","null","null","68","null","53","null","46","null","51","null","43","31","null","null","38","31","null","null","91","50","null","null","4","null","9","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","1442","null","108","null","165","79","null","null","230","null","99","null","212","null","92","null","97","74","null","null","79","59","null","null","118","null","60","null","95","67","null","null","69","null","50","null","20","null","23","null","102","70","null","null","141","73","null","null","89","48","null","null","25","null","28","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","455","null","76","null","22","20","null","null","76","null","49","null","40","null","41","null","58","35","null","null","65","43","null","null","0","null","13","null","83","54","null","null","29","null","26","null","26","null","27","null","17","17","null","null","23","23","null","null","16","18","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","766","null","57","null","108","58","null","null","41","null","36","null","64","null","46","null","51","31","null","null","62","31","null","null","94","null","43","null","55","47","null","null","71","null","49","null","29","null","25","null","46","24","null","null","62","35","null","null","60","36","null","null","8","null","13","null","11","16","null","null","0","13","null","null","4","null","6","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","735","null","63","null","45","41","null","null","24","null","16","null","70","null","50","null","38","32","null","null","13","13","null","null","70","null","44","null","77","43","null","null","52","null","34","null","15","null","17","null","106","40","null","null","125","65","null","null","57","35","null","null","31","null","26","null","4","7","null","null","0","13","null","null","8","null","13","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","442","null","97","null","0","13","null","null","11","null","16","null","72","null","50","null","82","76","null","null","2","5","null","null","27","null","42","null","19","22","null","null","38","null","28","null","75","null","57","null","11","19","null","null","40","36","null","null","9","16","null","null","24","null","27","null","0","13","null","null","32","28","null","null","0","null","13","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","265","null","103","null","62","37","null","null","0","null","13","null","55","null","69","null","0","13","null","null","0","13","null","null","11","null","17","null","17","26","null","null","31","null","28","null","10","null","17","null","0","13","null","null","25","30","null","null","0","13","null","null","18","null","19","null","0","13","null","null","36","46","null","null","0","null","13","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","591","null","161","null","32","39","null","null","85","null","68","null","89","null","101","null","48","72","null","null","29","35","null","null","0","null","18","null","0","18","null","null","69","null","89","null","12","null","20","null","87","95","null","null","34","39","null","null","85","85","null","null","0","null","18","null","0","18","null","null","8","18","null","null","13","null","22","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","248","null","61","null","0","18","null","null","0","null","18","null","20","null","34","null","0","18","null","null","16","26","null","null","18","null","24","null","0","18","null","null","13","null","22","null","21","null","33","null","0","18","null","null","23","28","null","null","24","36","null","null","38","null","41","null","54","58","null","null","0","18","null","null","21","null","34","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","105","null","90","null","11","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","18","null","null","54","null","81","null","0","null","18","null","0","18","null","null","27","41","null","null","0","18","null","null","13","null","21","null","0","18","null","null","0","18","null","null","0","null","18","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","295","null","125","null","12","22","null","null","0","null","18","null","40","null","57","null","0","18","null","null","0","18","null","null","0","null","18","null","19","30","null","null","0","null","18","null","8","null","13","null","18","31","null","null","59","76","null","null","118","94","null","null","4","null","9","null","0","18","null","null","17","27","null","null","0","null","18","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","327","null","97","null","11","18","null","null","21","null","25","null","10","null","16","null","23","26","null","null","11","17","null","null","32","null","49","null","22","24","null","null","0","null","13","null","52","null","52","null","40","50","null","null","53","55","null","null","11","17","null","null","20","null","23","null","0","13","null","null","12","18","null","null","9","null","15","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","48","null","30","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","11","null","17","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","19","22","null","null","11","null","13","null","0","13","null","null","0","13","null","null","7","null","10","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","215","null","108","null","57","48","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","64","null","88","null","0","null","13","null","33","43","null","null","0","13","null","null","0","13","null","null","38","null","36","null","0","13","null","null","23","35","null","null","0","null","13","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","239","null","69","null","0","13","null","null","0","null","13","null","29","null","28","null","0","13","null","null","34","40","null","null","0","null","13","null","0","13","null","null","0","null","13","null","9","null","14","null","31","30","null","null","73","71","null","null","25","31","null","null","25","null","27","null","8","13","null","null","0","13","null","null","5","null","9","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","337","null","104","null","25","41","null","null","71","null","61","null","12","null","19","null","39","54","null","null","13","23","null","null","43","null","43","null","33","42","null","null","30","null","22","null","0","null","13","null","12","17","null","null","3","7","null","null","0","13","null","null","56","null","46","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","393","null","104","null","52","37","null","null","17","null","20","null","0","null","13","null","11","17","null","null","45","54","null","null","35","null","31","null","46","58","null","null","49","null","46","null","21","null","33","null","44","52","null","null","33","32","null","null","13","22","null","null","27","null","30","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","245","null","75","null","44","51","null","null","9","null","15","null","26","null","46","null","18","19","null","null","10","16","null","null","18","null","19","null","8","13","null","null","35","null","56","null","0","null","13","null","8","14","null","null","43","34","null","null","11","18","null","null","15","null","18","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","250","null","79","null","0","13","null","null","10","null","17","null","46","null","67","null","35","54","null","null","0","13","null","null","51","null","50","null","16","24","null","null","0","null","13","null","7","null","14","null","40","36","null","null","45","45","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","282","null","67","null","18","19","null","null","0","null","13","null","68","null","65","null","27","42","null","null","32","27","null","null","11","null","17","null","0","13","null","null","0","null","13","null","39","null","45","null","20","20","null","null","0","13","null","null","60","48","null","null","7","null","12","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","150","null","51","null","0","13","null","null","0","null","13","null","8","null","13","null","0","13","null","null","13","15","null","null","8","null","13","null","0","13","null","null","27","null","36","null","0","null","13","null","4","16","null","null","45","32","null","null","11","17","null","null","0","null","13","null","12","18","null","null","22","38","null","null","0","null","13","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","262","null","103","null","81","92","null","null","9","null","15","null","55","null","56","null","27","43","null","null","9","14","null","null","11","null","17","null","39","34","null","null","0","null","13","null","0","null","13","null","9","14","null","null","11","22","null","null","0","13","null","null","0","null","13","null","11","17","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","265","null","125","null","0","18","null","null","0","null","18","null","0","null","18","null","58","69","null","null","0","18","null","null","0","null","18","null","0","18","null","null","44","null","43","null","0","null","18","null","58","72","null","null","54","49","null","null","19","32","null","null","18","null","29","null","0","18","null","null","14","23","null","null","0","null","18","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","259","null","74","null","12","19","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","52","null","62","null","0","13","null","null","52","42","null","null","41","55","null","null","52","null","44","null","40","42","null","null","0","13","null","null","10","null","17","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","159","null","60","null","7","10","null","null","0","null","13","null","0","null","13","null","19","26","null","null","12","18","null","null","0","null","13","null","0","13","null","null","0","null","13","null","24","null","27","null","0","13","null","null","9","15","null","null","48","43","null","null","15","null","17","null","10","17","null","null","0","13","null","null","15","null","16","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","225","null","103","null","0","13","null","null","0","null","13","null","0","null","13","null","14","24","null","null","41","65","null","null","0","null","13","null","53","59","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","96","62","null","null","0","null","13","null","21","33","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","103","null","61","null","6","11","null","null","0","null","13","null","0","null","13","null","0","13","null","null","10","14","null","null","0","null","13","null","12","18","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","50","53","null","null","6","null","11","null","6","13","null","null","0","13","null","null","13","null","19","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","322","null","104","null","54","55","null","null","0","null","13","null","0","null","13","null","28","47","null","null","0","13","null","null","15","null","19","null","14","22","null","null","39","null","33","null","20","null","23","null","38","29","null","null","56","53","null","null","36","49","null","null","22","null","26","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","120","null","50","null","0","13","null","null","0","null","13","null","0","null","13","null","19","31","null","null","0","13","null","null","15","null","28","null","12","20","null","null","0","null","13","null","6","null","9","null","16","27","null","null","14","23","null","null","38","41","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","48","null","31","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","7","10","null","null","3","5","null","null","0","13","null","null","16","null","14","null","0","13","null","null","22","26","null","null","0","null","13","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","83","null","62","null","0","13","null","null","0","null","13","null","29","null","45","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","9","null","14","null","0","13","null","null","0","13","null","null","7","12","null","null","7","null","12","null","23","24","null","null","3","9","null","null","5","null","8","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","23","null","18","null","0","13","null","null","0","null","13","null","5","null","8","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","9","9","null","null","9","null","14","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","62","null","47","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","13","null","20","null","0","null","13","null","49","45","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","44","null","33","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","22","28","null","null","11","13","null","null","0","null","13","null","6","8","null","null","5","8","null","null","0","null","13","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","197","null","94","null","12","22","null","null","0","null","13","null","20","null","23","null","14","21","null","null","0","13","null","null","28","null","41","null","7","12","null","null","0","null","13","null","0","null","13","null","45","56","null","null","0","13","null","null","44","46","null","null","7","null","14","null","20","24","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","140","null","70","null","0","13","null","null","0","null","13","null","19","null","20","null","0","13","null","null","0","13","null","null","8","null","12","null","0","13","null","null","13","null","18","null","5","null","9","null","23","22","null","null","14","17","null","null","16","19","null","null","42","null","48","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","274","null","96","null","8","12","null","null","29","null","29","null","0","null","13","null","0","13","null","null","7","13","null","null","48","null","46","null","32","47","null","null","20","null","31","null","20","null","23","null","16","24","null","null","40","38","null","null","21","22","null","null","14","null","16","null","19","28","null","null","0","13","null","null","0","null","13","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","367","null","93","null","17","22","null","null","6","null","10","null","36","null","49","null","34","41","null","null","4","9","null","null","10","null","15","null","24","35","null","null","19","null","19","null","15","null","17","null","16","18","null","null","78","66","null","null","63","56","null","null","19","null","21","null","0","13","null","null","18","20","null","null","8","null","13","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","240","null","90","null","0","13","null","null","41","null","60","null","0","null","13","null","0","13","null","null","8","12","null","null","0","null","13","null","11","19","null","null","0","null","13","null","8","null","14","null","41","41","null","null","53","56","null","null","34","39","null","null","28","null","28","null","0","13","null","null","16","19","null","null","0","null","13","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","356","null","78","null","0","18","null","null","17","null","27","null","0","null","18","null","26","41","null","null","27","41","null","null","17","null","20","null","0","18","null","null","53","null","62","null","9","null","15","null","9","14","null","null","11","17","null","null","56","39","null","null","63","null","41","null","68","57","null","null","0","18","null","null","0","null","18","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","251","null","91","null","8","12","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","29","31","null","null","12","null","20","null","0","null","18","null","33","28","null","null","54","74","null","null","10","17","null","null","83","null","68","null","0","18","null","null","22","24","null","null","0","null","18","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","357","null","133","null","0","18","null","null","0","null","18","null","9","null","16","null","15","25","null","null","0","18","null","null","0","null","18","null","0","18","null","null","24","null","36","null","0","null","18","null","16","27","null","null","43","65","null","null","72","71","null","null","43","null","49","null","66","66","null","null","51","62","null","null","18","null","30","null",
