"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011EA","B19001I_011M","B19001I_011MA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014M","B19001I_014MA","B19001I_014EA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04013106001","Census Tract 1060.01, Maricopa County, Arizona","309","59","null","null","121","106","null","null","46","null","48","null","0","132","null","null","100","null","85","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","6","12","null","null","36","null","40","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106002","Census Tract 1060.02, Maricopa County, Arizona","249","143","null","null","55","68","null","null","0","null","132","null","0","132","null","null","10","null","22","null","0","null","132","null","50","76","null","null","46","43","null","null","0","null","132","null","0","null","132","null","81","null","98","null","0","132","null","null","0","null","132","null","0","132","null","null","7","23","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106003","Census Tract 1060.03, Maricopa County, Arizona","326","122","null","null","27","40","null","null","14","null","24","null","34","50","null","null","0","null","132","null","0","null","132","null","15","25","null","null","74","78","null","null","52","null","61","null","16","null","25","null","44","null","44","null","0","132","null","null","37","null","58","null","0","132","null","null","13","20","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106100","Census Tract 1061, Maricopa County, Arizona","182","111","null","null","0","132","null","null","0","null","132","null","44","57","null","null","45","null","59","null","0","null","132","null","36","57","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","17","29","null","null","15","null","29","null","12","21","null","null","0","132","null","null","0","null","132","null","13","20","null","null",
"1400000US04013106200","Census Tract 1062, Maricopa County, Arizona","75","44","null","null","0","132","null","null","12","null","18","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","15","null","23","null","15","20","null","null","0","132","null","null","13","null","20","null","20","24","null","null",
"1400000US04013106300","Census Tract 1063, Maricopa County, Arizona","320","139","null","null","0","132","null","null","46","null","74","null","24","27","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","67","null","91","null","89","null","97","null","19","34","null","null","30","null","36","null","32","36","null","null","0","132","null","null","13","null","22","null","0","132","null","null",
"1400000US04013106400","Census Tract 1064, Maricopa County, Arizona","70","44","null","null","11","17","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","12","18","null","null","0","null","132","null","0","null","132","null","0","null","132","null","11","18","null","null","18","null","21","null","0","132","null","null","12","18","null","null","0","null","132","null","6","12","null","null",
"1400000US04013106501","Census Tract 1065.01, Maricopa County, Arizona","121","76","null","null","0","132","null","null","23","null","27","null","0","132","null","null","0","null","132","null","36","null","57","null","0","132","null","null","0","132","null","null","0","null","132","null","12","null","20","null","20","null","26","null","16","25","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","14","23","null","null",
"1400000US04013106502","Census Tract 1065.02, Maricopa County, Arizona","149","83","null","null","26","32","null","null","0","null","132","null","15","24","null","null","0","null","132","null","0","null","132","null","0","132","null","null","30","34","null","null","0","null","132","null","0","null","132","null","10","null","18","null","50","70","null","null","0","null","132","null","0","132","null","null","9","16","null","null","0","null","132","null","9","16","null","null",
"1400000US04013106600","Census Tract 1066, Maricopa County, Arizona","102","62","null","null","11","17","null","null","0","null","132","null","10","18","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","10","15","null","null","14","null","20","null","0","132","null","null","32","48","null","null","0","null","132","null","25","28","null","null",
"1400000US04013106701","Census Tract 1067.01, Maricopa County, Arizona","395","127","null","null","66","64","null","null","0","null","132","null","28","38","null","null","11","null","18","null","30","null","48","null","0","132","null","null","49","51","null","null","15","null","25","null","36","null","40","null","82","null","87","null","25","40","null","null","0","null","132","null","53","55","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106702","Census Tract 1067.02, Maricopa County, Arizona","42","45","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","24","null","35","null","18","null","29","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106703","Census Tract 1067.03, Maricopa County, Arizona","193","92","null","null","0","132","null","null","6","null","16","null","0","132","null","null","0","null","132","null","0","null","132","null","30","34","null","null","30","42","null","null","13","null","20","null","13","null","21","null","0","null","132","null","72","42","null","null","12","null","21","null","17","28","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106801","Census Tract 1068.01, Maricopa County, Arizona","810","159","null","null","123","82","null","null","165","null","116","null","167","101","null","null","89","null","79","null","77","null","68","null","8","17","null","null","31","49","null","null","0","null","132","null","44","null","69","null","0","null","132","null","45","60","null","null","61","null","57","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106802","Census Tract 1068.02, Maricopa County, Arizona","281","80","null","null","29","42","null","null","11","null","24","null","63","58","null","null","0","null","132","null","10","null","18","null","21","37","null","null","0","132","null","null","15","null","24","null","0","null","132","null","34","null","47","null","36","47","null","null","21","null","31","null","41","52","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013106900","Census Tract 1069, Maricopa County, Arizona","967","162","null","null","94","112","null","null","75","null","90","null","58","64","null","null","95","null","84","null","17","null","28","null","76","81","null","null","11","19","null","null","124","null","116","null","66","null","61","null","54","null","86","null","90","57","null","null","182","null","115","null","15","24","null","null","0","132","null","null","10","null","16","null","0","132","null","null",
"1400000US04013107000","Census Tract 1070, Maricopa County, Arizona","729","156","null","null","32","53","null","null","14","null","23","null","36","42","null","null","57","null","72","null","108","null","76","null","56","47","null","null","40","38","null","null","134","null","95","null","101","null","85","null","48","null","49","null","26","31","null","null","77","null","61","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107101","Census Tract 1071.01, Maricopa County, Arizona","505","103","null","null","19","27","null","null","33","null","37","null","17","27","null","null","53","null","57","null","19","null","23","null","71","74","null","null","45","56","null","null","31","null","34","null","22","null","25","null","59","null","54","null","32","45","null","null","65","null","45","null","39","30","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107102","Census Tract 1071.02, Maricopa County, Arizona","797","137","null","null","26","33","null","null","30","null","39","null","151","80","null","null","83","null","63","null","18","null","20","null","79","58","null","null","30","33","null","null","65","null","48","null","47","null","51","null","88","null","62","null","29","31","null","null","131","null","74","null","20","32","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107201","Census Tract 1072.01, Maricopa County, Arizona","824","108","null","null","209","94","null","null","48","null","52","null","141","83","null","null","124","null","73","null","145","null","72","null","31","40","null","null","59","54","null","null","20","null","33","null","0","null","132","null","0","null","132","null","24","39","null","null","23","null","37","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107202","Census Tract 1072.02, Maricopa County, Arizona","837","140","null","null","80","78","null","null","41","null","46","null","47","40","null","null","77","null","57","null","101","null","82","null","93","75","null","null","57","61","null","null","133","null","96","null","38","null","48","null","46","null","48","null","52","38","null","null","60","null","61","null","0","132","null","null","12","20","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107300","Census Tract 1073, Maricopa County, Arizona","947","153","null","null","69","65","null","null","37","null","56","null","42","51","null","null","42","null","45","null","124","null","98","null","117","103","null","null","130","93","null","null","0","null","132","null","34","null","36","null","45","null","68","null","145","93","null","null","103","null","73","null","59","67","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107400","Census Tract 1074, Maricopa County, Arizona","870","194","null","null","164","120","null","null","217","null","133","null","22","39","null","null","39","null","54","null","50","null","48","null","134","107","null","null","0","132","null","null","0","null","132","null","40","null","48","null","34","null","44","null","46","68","null","null","48","null","65","null","0","132","null","null","52","56","null","null","0","null","132","null","24","37","null","null",
"1400000US04013107500","Census Tract 1075, Maricopa County, Arizona","163","66","null","null","0","132","null","null","0","null","132","null","10","18","null","null","17","null","21","null","0","null","132","null","0","132","null","null","0","132","null","null","13","null","20","null","14","null","22","null","11","null","20","null","11","16","null","null","82","null","69","null","0","132","null","null","0","132","null","null","5","null","10","null","0","132","null","null",
"1400000US04013107601","Census Tract 1076.01, Maricopa County, Arizona","351","130","null","null","16","30","null","null","49","null","64","null","12","21","null","null","0","null","132","null","32","null","50","null","92","65","null","null","13","21","null","null","49","null","58","null","14","null","22","null","12","null","20","null","17","28","null","null","0","null","132","null","31","49","null","null","0","132","null","null","14","null","22","null","0","132","null","null",
"1400000US04013107602","Census Tract 1076.02, Maricopa County, Arizona","196","105","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","50","null","79","null","0","132","null","null","0","132","null","null","15","null","25","null","0","null","132","null","36","null","58","null","0","132","null","null","76","null","57","null","0","132","null","null","19","30","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107700","Census Tract 1077, Maricopa County, Arizona","54","54","null","null","0","132","null","null","0","null","132","null","28","43","null","null","0","null","132","null","13","null","23","null","0","132","null","null","0","132","null","null","0","null","132","null","13","null","25","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107800","Census Tract 1078, Maricopa County, Arizona","100","52","null","null","0","132","null","null","9","null","15","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","13","19","null","null","0","null","132","null","0","null","132","null","0","null","132","null","25","38","null","null","12","null","20","null","21","25","null","null","20","23","null","null","0","null","132","null","0","132","null","null",
"1400000US04013107900","Census Tract 1079, Maricopa County, Arizona","80","52","null","null","0","132","null","null","0","null","132","null","0","132","null","null","8","null","15","null","0","null","132","null","19","30","null","null","0","132","null","null","0","null","132","null","0","null","132","null","17","null","21","null","8","13","null","null","0","null","132","null","0","132","null","null","0","132","null","null","20","null","23","null","8","15","null","null",
"1400000US04013108000","Census Tract 1080, Maricopa County, Arizona","37","34","null","null","0","132","null","null","0","null","132","null","0","132","null","null","14","null","22","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","8","null","12","null","15","23","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013108100","Census Tract 1081, Maricopa County, Arizona","38","51","null","null","32","50","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","6","10","null","null",
"1400000US04013108200","Census Tract 1082, Maricopa County, Arizona","152","74","null","null","35","41","null","null","0","null","132","null","0","132","null","null","10","null","15","null","0","null","132","null","0","132","null","null","12","18","null","null","13","null","20","null","0","null","132","null","24","null","28","null","0","132","null","null","32","null","36","null","16","24","null","null","10","15","null","null","0","null","132","null","0","132","null","null",
"1400000US04013108301","Census Tract 1083.01, Maricopa County, Arizona","66","54","null","null","0","132","null","null","0","null","132","null","0","132","null","null","8","null","15","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","7","null","12","null","0","132","null","null","13","22","null","null","0","null","132","null","38","45","null","null",
"1400000US04013108302","Census Tract 1083.02, Maricopa County, Arizona","177","101","null","null","12","19","null","null","32","null","48","null","0","132","null","null","37","null","61","null","0","null","132","null","0","132","null","null","0","132","null","null","27","null","44","null","0","null","132","null","0","null","132","null","39","29","null","null","15","null","28","null","15","23","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","260","142","null","null","41","48","null","null","12","null","21","null","0","132","null","null","0","null","132","null","39","null","60","null","43","62","null","null","13","21","null","null","0","null","132","null","0","null","132","null","17","null","27","null","35","56","null","null","0","null","132","null","60","52","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","229","106","null","null","0","132","null","null","0","null","132","null","0","132","null","null","15","null","25","null","46","null","70","null","0","132","null","null","0","132","null","null","14","null","24","null","24","null","37","null","16","null","23","null","21","40","null","null","50","null","35","null","0","132","null","null","0","132","null","null","0","null","132","null","43","78","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","231","105","null","null","0","132","null","null","0","null","132","null","61","67","null","null","0","null","132","null","40","null","52","null","0","132","null","null","12","26","null","null","80","null","50","null","19","null","22","null","19","null","25","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
