"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","661","null","126","null","0","null","101","null","0","101","null","null","23","38","null","null","0","101","null","null","0","null","101","null","12","null","19","null","0","101","null","null","17","20","null","null","60","86","null","null","76","79","null","null","134","null","118","null","88","null","69","null","156","null","97","null","48","null","48","null","47","57","null","null","0","null","101","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","15","null","23","null","0","null","101","null","15","23","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","165","null","99","null","34","null","54","null","0","101","null","null","9","15","null","null","0","101","null","null","28","null","42","null","46","null","60","null","0","101","null","null","0","101","null","null","26","30","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","22","34","null","null","0","null","101","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","26","null","31","null","0","null","101","null","26","31","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","682","null","151","null","0","null","101","null","44","57","null","null","33","39","null","null","54","64","null","null","28","null","33","null","8","null","13","null","0","101","null","null","77","74","null","null","26","26","null","null","75","67","null","null","107","null","73","null","162","null","88","null","8","null","14","null","23","null","38","null","26","31","null","null","11","null","16","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","1125","null","138","null","39","null","38","null","14","18","null","null","77","68","null","null","58","57","null","null","71","null","63","null","76","null","63","null","123","69","null","null","63","61","null","null","101","110","null","null","113","74","null","null","193","null","98","null","74","null","49","null","68","null","75","null","20","null","33","null","24","39","null","null","11","null","17","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","92","null","50","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","9","15","null","null","11","17","null","null","8","14","null","null","21","28","null","null","32","null","37","null","0","null","101","null","11","null","18","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","1273","null","174","null","62","null","51","null","57","60","null","null","91","73","null","null","19","21","null","null","73","null","76","null","119","null","85","null","191","139","null","null","151","112","null","null","40","48","null","null","114","93","null","null","165","null","102","null","108","null","77","null","56","null","60","null","14","null","24","null","13","22","null","null","0","null","101","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","906","null","207","null","184","null","111","null","77","73","null","null","16","25","null","null","51","66","null","null","57","null","46","null","20","null","31","null","14","22","null","null","17","28","null","null","17","26","null","null","51","63","null","null","105","null","84","null","109","null","98","null","95","null","79","null","17","null","26","null","28","31","null","null","48","null","65","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","465","null","108","null","20","null","28","null","0","101","null","null","22","24","null","null","23","26","null","null","57","null","57","null","30","null","28","null","7","11","null","null","9","13","null","null","0","101","null","null","0","101","null","null","108","null","57","null","131","null","87","null","22","null","22","null","3","null","8","null","33","35","null","null","0","null","101","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","489","null","80","null","31","null","30","null","10","15","null","null","59","51","null","null","48","55","null","null","19","null","24","null","0","null","101","null","21","22","null","null","0","101","null","null","10","17","null","null","22","26","null","null","32","null","28","null","62","null","38","null","47","null","32","null","52","null","34","null","30","31","null","null","46","null","42","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","744","null","109","null","56","null","64","null","0","101","null","null","40","40","null","null","41","38","null","null","36","null","40","null","23","null","27","null","43","42","null","null","86","85","null","null","37","36","null","null","62","41","null","null","118","null","88","null","90","null","47","null","66","null","45","null","7","null","11","null","34","29","null","null","5","null","15","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","278","null","67","null","26","null","31","null","108","42","null","null","11","17","null","null","24","35","null","null","10","null","17","null","0","null","101","null","0","101","null","null","0","101","null","null","8","17","null","null","18","28","null","null","45","null","53","null","9","null","18","null","0","null","101","null","0","null","101","null","19","29","null","null","0","null","101","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","152","null","63","null","21","null","32","null","0","101","null","null","5","12","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","13","20","null","null","31","null","28","null","11","null","19","null","20","null","27","null","16","null","25","null","27","22","null","null","8","null","13","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","395","null","105","null","0","null","101","null","0","101","null","null","24","29","null","null","96","91","null","null","45","null","45","null","12","null","20","null","5","14","null","null","12","20","null","null","61","67","null","null","34","45","null","null","32","null","42","null","47","null","58","null","0","null","101","null","27","null","31","null","0","101","null","null","0","null","101","null",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","766","null","184","null","33","null","41","null","0","101","null","null","35","56","null","null","13","22","null","null","119","null","119","null","79","null","81","null","0","101","null","null","28","31","null","null","44","50","null","null","125","116","null","null","64","null","64","null","160","null","106","null","23","null","38","null","27","null","42","null","0","101","null","null","16","null","30","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","878","null","178","null","67","null","77","null","13","20","null","null","51","80","null","null","13","20","null","null","77","null","86","null","14","null","22","null","33","38","null","null","0","101","null","null","0","101","null","null","139","115","null","null","176","null","120","null","156","null","98","null","81","null","75","null","29","null","33","null","0","101","null","null","29","null","27","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","39","null","39","null","0","null","101","null","0","101","null","null","0","101","null","null","12","19","null","null","0","null","101","null","15","null","25","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","12","null","21","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","368","null","133","null","0","null","101","null","0","101","null","null","0","101","null","null","30","42","null","null","11","null","17","null","18","null","31","null","0","101","null","null","0","101","null","null","12","23","null","null","33","49","null","null","96","null","94","null","80","null","59","null","11","null","18","null","60","null","95","null","17","33","null","null","0","null","101","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","271","null","105","null","0","null","101","null","38","42","null","null","0","101","null","null","85","75","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","78","54","null","null","42","null","49","null","13","null","23","null","15","null","24","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","123","null","97","null","13","null","26","null","0","101","null","null","0","101","null","null","54","81","null","null","0","null","101","null","0","null","101","null","16","26","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","14","null","21","null","13","null","23","null","0","null","101","null","0","101","null","null","13","null","21","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","204","null","89","null","14","null","27","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","100","61","null","null","0","101","null","null","9","19","null","null","13","null","20","null","23","null","32","null","29","null","34","null","16","null","26","null","0","101","null","null","0","null","101","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","220","null","91","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","43","43","null","null","18","null","29","null","23","null","24","null","45","null","42","null","25","null","25","null","21","31","null","null","45","null","53","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","294","null","127","null","0","null","101","null","0","101","null","null","0","101","null","null","9","17","null","null","15","null","26","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","48","64","null","null","60","null","54","null","53","null","53","null","51","null","51","null","45","null","50","null","13","22","null","null","0","null","101","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","237","null","87","null","28","null","39","null","16","27","null","null","58","53","null","null","22","26","null","null","0","null","101","null","0","null","101","null","8","12","null","null","0","101","null","null","18","24","null","null","53","58","null","null","0","null","101","null","10","null","18","null","24","null","36","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","231","null","111","null","45","null","72","null","0","101","null","null","0","101","null","null","0","101","null","null","11","null","17","null","0","null","101","null","37","49","null","null","13","20","null","null","11","17","null","null","0","101","null","null","60","null","44","null","14","null","17","null","15","null","22","null","0","null","101","null","0","101","null","null","25","null","27","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","1448","null","245","null","218","null","128","null","195","123","null","null","138","110","null","null","200","130","null","null","138","null","114","null","132","null","95","null","41","49","null","null","0","101","null","null","21","33","null","null","38","33","null","null","138","null","87","null","100","null","85","null","76","null","61","null","0","null","101","null","0","101","null","null","13","null","22","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","522","null","128","null","48","null","55","null","75","61","null","null","77","63","null","null","103","68","null","null","38","null","49","null","12","null","18","null","40","63","null","null","11","18","null","null","11","18","null","null","56","37","null","null","9","null","15","null","42","null","37","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","428","null","106","null","27","null","25","null","0","101","null","null","29","47","null","null","125","73","null","null","25","null","31","null","28","null","37","null","5","9","null","null","36","59","null","null","27","31","null","null","51","55","null","null","10","null","16","null","34","null","34","null","18","null","29","null","0","null","101","null","0","101","null","null","13","null","21","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","449","null","113","null","11","null","20","null","36","35","null","null","0","101","null","null","12","18","null","null","83","null","82","null","0","null","101","null","35","40","null","null","70","52","null","null","0","101","null","null","60","79","null","null","31","null","55","null","35","null","53","null","26","null","41","null","50","null","85","null","0","101","null","null","0","null","101","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","288","null","131","null","67","null","52","null","44","69","null","null","51","56","null","null","46","68","null","null","14","null","24","null","0","null","101","null","0","101","null","null","35","40","null","null","14","23","null","null","17","28","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","700","null","151","null","68","null","43","null","103","80","null","null","29","28","null","null","79","88","null","null","61","null","90","null","161","null","114","null","36","47","null","null","51","61","null","null","18","31","null","null","24","43","null","null","46","null","48","null","0","null","101","null","9","null","14","null","0","null","101","null","15","24","null","null","0","null","101","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","346","null","136","null","0","null","101","null","30","43","null","null","74","81","null","null","0","101","null","null","92","null","61","null","0","null","101","null","25","35","null","null","30","47","null","null","4","14","null","null","12","21","null","null","16","null","23","null","0","null","101","null","13","null","29","null","35","null","40","null","15","23","null","null","0","null","101","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","413","null","142","null","118","null","113","null","0","101","null","null","102","72","null","null","0","101","null","null","52","null","42","null","17","null","27","null","38","48","null","null","0","101","null","null","44","49","null","null","24","30","null","null","18","null","23","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","387","null","99","null","36","null","45","null","26","31","null","null","58","83","null","null","0","101","null","null","0","null","101","null","0","null","101","null","22","25","null","null","0","101","null","null","0","101","null","null","48","42","null","null","56","null","39","null","84","null","69","null","18","null","32","null","30","null","32","null","9","15","null","null","0","null","101","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","174","null","81","null","0","null","101","null","0","101","null","null","15","24","null","null","18","23","null","null","39","null","39","null","18","null","28","null","11","17","null","null","0","101","null","null","0","101","null","null","9","14","null","null","18","null","23","null","38","null","31","null","8","null","13","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","109","null","63","null","0","null","101","null","0","101","null","null","8","12","null","null","0","101","null","null","10","null","18","null","12","null","17","null","0","101","null","null","14","22","null","null","14","20","null","null","0","101","null","null","17","null","20","null","0","null","101","null","0","null","101","null","10","null","21","null","24","38","null","null","0","null","101","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","179","null","52","null","0","null","101","null","2","9","null","null","35","30","null","null","28","44","null","null","6","null","11","null","23","null","19","null","0","101","null","null","6","12","null","null","0","101","null","null","0","101","null","null","16","null","21","null","33","null","31","null","10","null","15","null","0","null","101","null","20","23","null","null","0","null","101","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","140","null","63","null","25","null","23","null","0","101","null","null","0","101","null","null","0","101","null","null","17","null","21","null","0","null","101","null","0","101","null","null","13","22","null","null","0","101","null","null","0","101","null","null","29","null","27","null","11","null","19","null","12","null","19","null","33","null","36","null","0","101","null","null","0","null","101","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","116","null","67","null","8","null","13","null","3","9","null","null","0","101","null","null","7","11","null","null","0","null","101","null","10","null","16","null","26","43","null","null","0","101","null","null","15","24","null","null","12","15","null","null","0","null","101","null","17","null","24","null","7","null","11","null","0","null","101","null","0","101","null","null","11","null","17","null",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","203","null","97","null","23","null","26","null","37","55","null","null","13","22","null","null","10","16","null","null","6","null","11","null","11","null","17","null","8","15","null","null","0","101","null","null","0","101","null","null","11","18","null","null","0","null","101","null","0","null","101","null","75","null","78","null","9","null","16","null","0","101","null","null","0","null","101","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","144","null","70","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","14","null","22","null","11","null","17","null","0","101","null","null","0","101","null","null","31","31","null","null","0","101","null","null","32","null","51","null","11","null","19","null","0","null","101","null","13","null","18","null","0","101","null","null","32","null","34","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","111","null","46","null","16","null","18","null","4","7","null","null","14","19","null","null","16","18","null","null","0","null","101","null","0","null","101","null","9","15","null","null","0","101","null","null","11","12","null","null","0","101","null","null","30","null","27","null","11","null","20","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","44","null","31","null","12","null","18","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","11","null","19","null","0","101","null","null","0","101","null","null","0","101","null","null","9","14","null","null","12","null","19","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","132","null","73","null","0","null","101","null","5","9","null","null","6","9","null","null","21","33","null","null","0","null","101","null","0","null","101","null","31","43","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","41","null","47","null","6","null","9","null","7","null","11","null","15","29","null","null","0","null","101","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","191","null","103","null","34","null","51","null","14","22","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","19","31","null","null","12","22","null","null","17","null","26","null","39","null","51","null","17","null","27","null","21","null","29","null","0","101","null","null","18","null","29","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","374","null","111","null","62","null","41","null","0","101","null","null","0","101","null","null","0","101","null","null","14","null","21","null","11","null","18","null","0","101","null","null","0","101","null","null","13","25","null","null","70","65","null","null","60","null","79","null","23","null","28","null","44","null","43","null","77","null","71","null","0","101","null","null","0","null","101","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","207","null","94","null","3","null","7","null","20","30","null","null","0","101","null","null","3","6","null","null","70","null","59","null","7","null","12","null","7","11","null","null","0","101","null","null","0","101","null","null","52","51","null","null","14","null","16","null","0","null","101","null","12","null","22","null","0","null","101","null","19","29","null","null","0","null","101","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","288","null","104","null","31","null","32","null","0","101","null","null","10","15","null","null","0","101","null","null","65","null","52","null","24","null","27","null","25","38","null","null","10","15","null","null","0","101","null","null","9","14","null","null","79","null","63","null","35","null","44","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","178","null","74","null","0","null","101","null","11","19","null","null","7","10","null","null","0","101","null","null","0","null","101","null","14","null","25","null","42","52","null","null","0","101","null","null","29","43","null","null","0","101","null","null","44","null","36","null","10","null","18","null","21","null","29","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","55","null","38","null","0","null","101","null","5","8","null","null","6","10","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","5","8","null","null","0","101","null","null","19","31","null","null","10","null","12","null","10","null","14","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","99","null","53","null","35","null","51","null","0","101","null","null","0","101","null","null","0","101","null","null","4","null","6","null","0","null","101","null","8","14","null","null","0","101","null","null","4","24","null","null","10","15","null","null","4","null","9","null","19","null","23","null","15","null","22","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","156","null","64","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","11","16","null","null","32","null","34","null","60","null","49","null","20","null","26","null","18","null","26","null","15","23","null","null","0","null","101","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","95","null","53","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","10","null","16","null","0","null","101","null","12","20","null","null","0","101","null","null","0","101","null","null","38","43","null","null","0","null","101","null","13","null","19","null","0","null","101","null","8","null","12","null","14","22","null","null","0","null","101","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","105","null","41","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","43","null","42","null","18","null","20","null","34","null","34","null","0","null","101","null","0","101","null","null","10","null","16","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","29","null","24","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","8","13","null","null","5","null","8","null","0","null","101","null","0","null","101","null","0","null","101","null","16","17","null","null","0","null","101","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","31","null","34","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","13","19","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","18","null","30","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","197","null","80","null","0","null","101","null","16","27","null","null","0","101","null","null","0","101","null","null","0","null","101","null","21","null","35","null","17","29","null","null","0","101","null","null","0","101","null","null","20","34","null","null","14","null","25","null","18","null","28","null","46","null","35","null","28","null","39","null","17","25","null","null","0","null","101","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","304","null","113","null","0","null","101","null","12","19","null","null","13","21","null","null","13","20","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","37","45","null","null","0","101","null","null","14","null","22","null","71","null","54","null","110","null","71","null","0","null","101","null","0","101","null","null","34","null","54","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","168","null","55","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","6","10","null","null","0","101","null","null","35","41","null","null","17","28","null","null","0","null","101","null","50","null","46","null","9","null","19","null","27","null","31","null","24","27","null","null","0","null","101","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","71","null","43","null","0","null","101","null","0","101","null","null","10","16","null","null","0","101","null","null","0","null","101","null","0","null","101","null","12","21","null","null","0","101","null","null","0","101","null","null","11","17","null","null","0","null","101","null","28","null","28","null","0","null","101","null","10","null","16","null","0","101","null","null","0","null","101","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","280","null","164","null","0","null","101","null","49","75","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","10","19","null","null","8","17","null","null","11","18","null","null","18","null","28","null","14","null","34","null","32","null","26","null","0","null","101","null","19","24","null","null","119","null","141","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","139","null","73","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","11","null","18","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","76","null","49","null","38","null","41","null","14","null","25","null","0","101","null","null","0","null","101","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","57","null","52","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","10","16","null","null","0","101","null","null","0","101","null","null","0","101","null","null","31","null","43","null","0","null","101","null","0","null","101","null","16","null","26","null","0","101","null","null","0","null","101","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","104","null","57","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","20","33","null","null","0","101","null","null","14","23","null","null","0","101","null","null","0","null","101","null","38","null","38","null","0","null","101","null","0","null","101","null","32","38","null","null","0","null","101","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","408","null","118","null","0","null","101","null","20","31","null","null","95","95","null","null","0","101","null","null","11","null","17","null","0","null","101","null","0","101","null","null","30","45","null","null","0","101","null","null","51","79","null","null","52","null","51","null","54","null","63","null","65","null","57","null","30","null","48","null","0","101","null","null","0","null","101","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","190","null","79","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","61","79","null","null","0","101","null","null","0","101","null","null","19","30","null","null","23","null","30","null","5","null","11","null","28","null","34","null","45","null","55","null","9","22","null","null","0","null","101","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","299","null","114","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","27","29","null","null","0","101","null","null","30","33","null","null","102","null","96","null","14","null","25","null","67","null","45","null","59","null","46","null","0","101","null","null","0","null","101","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","326","null","160","null","12","null","21","null","0","101","null","null","70","82","null","null","39","37","null","null","30","null","33","null","0","null","101","null","37","60","null","null","0","101","null","null","99","88","null","null","0","101","null","null","39","null","62","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","94","null","69","null","48","null","42","null","0","101","null","null","0","101","null","null","30","49","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","16","null","26","null","0","null","101","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","189","null","78","null","36","null","49","null","10","16","null","null","11","17","null","null","0","101","null","null","14","null","22","null","43","null","64","null","0","101","null","null","0","101","null","null","0","101","null","null","13","19","null","null","0","null","101","null","41","null","61","null","0","null","101","null","8","null","15","null","0","101","null","null","13","null","22","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","143","null","62","null","21","null","24","null","18","26","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","9","15","null","null","0","101","null","null","0","null","101","null","69","null","45","null","0","null","101","null","11","null","18","null","5","10","null","null","10","null","16","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","166","null","64","null","15","null","24","null","12","19","null","null","0","101","null","null","0","101","null","null","19","null","29","null","30","null","37","null","0","101","null","null","20","30","null","null","0","101","null","null","13","19","null","null","0","null","101","null","17","null","29","null","0","null","101","null","10","null","15","null","0","101","null","null","30","null","37","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","316","null","101","null","29","null","34","null","13","16","null","null","0","101","null","null","0","101","null","null","0","null","101","null","11","null","18","null","30","35","null","null","57","58","null","null","0","101","null","null","29","24","null","null","136","null","87","null","0","null","101","null","0","null","101","null","0","null","101","null","8","12","null","null","3","null","6","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","304","null","117","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","72","null","94","null","0","101","null","null","18","27","null","null","0","101","null","null","101","81","null","null","43","null","41","null","14","null","22","null","28","null","32","null","14","null","22","null","0","101","null","null","14","null","22","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","73","null","63","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","8","null","13","null","29","null","45","null","0","101","null","null","0","101","null","null","0","101","null","null","28","43","null","null","0","null","101","null","0","null","101","null","8","null","12","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","93","null","73","null","13","null","21","null","0","101","null","null","50","66","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","11","15","null","null","0","null","101","null","10","null","16","null","0","null","101","null","0","null","101","null","0","101","null","null","9","null","15","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","169","null","70","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","28","26","null","null","15","25","null","null","20","34","null","null","0","null","101","null","0","null","101","null","35","null","40","null","15","null","23","null","28","33","null","null","28","null","27","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","32","null","21","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","null","101","null","0","null","101","null","0","101","null","null","13","17","null","null","0","101","null","null","0","101","null","null","10","null","15","null","9","null","13","null","0","null","101","null","0","null","101","null","0","101","null","null","0","null","101","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","224","null","99","null","11","null","17","null","0","101","null","null","12","19","null","null","28","43","null","null","60","null","58","null","0","null","101","null","12","20","null","null","32","44","null","null","0","101","null","null","0","101","null","null","0","null","101","null","24","null","25","null","0","null","101","null","4","null","11","null","35","55","null","null","6","null","12","null",
