"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04005000901","Census Tract 9.01, Coconino County, Arizona","264","null","200","null","0","13","null","null","41","null","62","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","150","177","null","null","13","null","20","null","0","null","13","null","5","null","21","null","22","null","36","null","9","15","null","null","24","null","46","null",
"1400000US04005000902","Census Tract 9.02, Coconino County, Arizona","189","null","117","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","24","null","39","null","29","null","39","null","107","null","103","null","2","null","3","null","0","null","13","null","0","13","null","null","14","null","25","null","0","null","13","null","13","null","25","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001000","Census Tract 10, Coconino County, Arizona","80","null","51","null","15","18","null","null","12","null","13","null","7","null","9","null","0","null","21","null","13","null","19","null","0","null","21","null","22","null","36","null","9","null","15","null","0","null","21","null","0","21","null","null","0","null","21","null","2","null","5","null","0","null","21","null","0","null","21","null","0","21","null","null","0","null","21","null",
"1400000US04005001101","Census Tract 11.01, Coconino County, Arizona","104","null","73","null","8","14","null","null","0","null","13","null","8","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","34","null","41","null","0","13","null","null","36","null","43","null","18","null","28","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001103","Census Tract 11.03, Coconino County, Arizona","481","null","200","null","7","13","null","null","16","null","26","null","137","null","133","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","42","null","67","null","11","null","25","null","0","13","null","null","212","null","146","null","0","null","13","null","0","null","13","null","0","null","13","null","56","86","null","null","0","null","13","null",
"1400000US04005001104","Census Tract 11.04, Coconino County, Arizona","289","null","143","null","17","20","null","null","0","null","13","null","28","null","38","null","0","null","13","null","22","null","35","null","0","null","13","null","29","null","51","null","18","null","30","null","0","null","13","null","11","17","null","null","88","null","89","null","9","null","16","null","0","null","13","null","15","null","27","null","42","50","null","null","10","null","17","null",
"1400000US04005001201","Census Tract 12.01, Coconino County, Arizona","101","null","63","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","32","null","48","null","16","null","24","null","11","null","19","null","0","null","13","null","28","45","null","null","0","null","13","null","14","null","21","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","196","null","101","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","51","null","55","null","26","null","39","null","0","null","13","null","12","null","18","null","12","null","22","null","0","13","null","null","0","null","13","null","62","null","54","null","0","null","13","null","8","null","15","null","8","16","null","null","17","null","22","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","212","null","107","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","17","null","27","null","0","null","19","null","0","null","19","null","0","19","null","null","58","null","71","null","84","null","76","null","33","null","55","null","0","null","19","null","0","19","null","null","20","null","36","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","105","null","82","null","0","13","null","null","0","null","13","null","38","null","63","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","4","27","null","null","13","null","19","null","29","null","36","null","0","null","13","null","0","null","13","null","21","26","null","null","0","null","13","null",
"1400000US04005001601","Census Tract 16.01, Coconino County, Arizona","75","null","80","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","59","null","77","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","16","null","28","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005001602","Census Tract 16.02, Coconino County, Arizona","35","null","30","null","0","13","null","null","0","null","13","null","0","null","13","null","9","null","15","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","19","null","20","null","7","null","14","null","0","13","null","null","0","null","13","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","350","null","114","null","58","56","null","null","38","null","54","null","27","null","38","null","5","null","10","null","0","null","13","null","25","null","39","null","5","null","10","null","0","null","13","null","39","null","41","null","72","82","null","null","17","null","21","null","6","null","11","null","29","null","37","null","0","null","13","null","19","29","null","null","10","null","17","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","27","null","34","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","31","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","10","null","15","null","0","13","null","null","0","null","13","null",
"1400000US04005002101","Census Tract 21.01, Coconino County, Arizona","198","null","167","null","0","13","null","null","151","null","158","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","47","null","56","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002102","Census Tract 21.02, Coconino County, Arizona","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005002201","Census Tract 22.01, Coconino County, Arizona","47","null","48","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","32","null","43","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","15","25","null","null","0","null","13","null",
"1400000US04005002202","Census Tract 22.02, Coconino County, Arizona","89","null","77","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","15","null","24","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","15","null","22","null","0","null","13","null","0","null","13","null","59","70","null","null","0","null","13","null",
"1400000US04005002301","Census Tract 23.01, Coconino County, Arizona","149","null","121","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","81","null","92","null","0","null","13","null","44","null","71","null","0","null","13","null","24","41","null","null","0","null","13","null",
"1400000US04005002302","Census Tract 23.02, Coconino County, Arizona","26","null","37","null","26","37","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","3","null","5","null","0","13","null","null","3","null","5","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
