"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04025000404","Census Tract 4.04, Yavapai County, Arizona","92","68","null","null","11","null","21","null","0","13","null","null","0","null","13","null","0","null","13","null","8","null","13","null","0","null","13","null","0","13","null","null","21","null","32","null","0","13","null","null","21","32","null","null","18","null","36","null","0","13","null","null","13","null","20","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000405","Census Tract 4.05, Yavapai County, Arizona","30","37","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","15","null","26","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","15","28","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000406","Census Tract 4.06, Yavapai County, Arizona","25","31","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","13","23","null","null","0","null","13","null","0","13","null","null","12","20","null","null","0","null","13","null",
"1400000US04025000407","Census Tract 4.07, Yavapai County, Arizona","68","53","null","null","0","null","13","null","0","13","null","null","0","null","13","null","16","null","26","null","0","null","13","null","0","null","13","null","0","13","null","null","17","null","28","null","0","13","null","null","8","14","null","null","17","null","25","null","0","13","null","null","0","null","13","null","0","13","null","null","10","19","null","null","0","null","13","null",
"1400000US04025000501","Census Tract 5.01, Yavapai County, Arizona","20","31","null","null","0","null","13","null","0","13","null","null","0","null","13","null","20","null","31","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000502","Census Tract 5.02, Yavapai County, Arizona","40","39","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","25","null","34","null","15","22","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","296","124","null","null","0","null","19","null","20","24","null","null","24","null","39","null","31","null","37","null","18","null","30","null","0","null","19","null","13","24","null","null","0","null","19","null","35","55","null","null","7","13","null","null","29","null","31","null","45","60","null","null","38","null","36","null","18","20","null","null","18","31","null","null","0","null","19","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","280","154","null","null","9","null","16","null","0","13","null","null","0","null","13","null","16","null","25","null","0","null","13","null","0","null","13","null","58","71","null","null","0","null","13","null","17","27","null","null","48","72","null","null","32","null","46","null","14","20","null","null","47","null","73","null","0","13","null","null","0","13","null","null","39","null","69","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","417","221","null","null","0","null","19","null","11","20","null","null","185","null","219","null","35","null","49","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","78","63","null","null","22","27","null","null","26","null","36","null","43","44","null","null","14","null","23","null","0","19","null","null","3","11","null","null","0","null","19","null",
"1400000US04025000611","Census Tract 6.11, Yavapai County, Arizona","49","25","null","null","0","null","13","null","0","13","null","null","16","null","31","null","7","null","24","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","17","null","31","null","9","43","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000612","Census Tract 6.12, Yavapai County, Arizona","88","57","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","35","62","null","null","0","null","13","null","53","29","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000613","Census Tract 6.13, Yavapai County, Arizona","283","126","null","null","0","null","19","null","0","19","null","null","50","null","63","null","0","null","19","null","67","null","90","null","0","null","19","null","0","19","null","null","0","null","19","null","29","49","null","null","0","19","null","null","0","null","19","null","35","43","null","null","25","null","31","null","0","19","null","null","51","56","null","null","26","null","46","null",
"1400000US04025000614","Census Tract 6.14, Yavapai County, Arizona","277","143","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","93","null","108","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","29","49","null","null","38","null","60","null","39","58","null","null","78","null","92","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000615","Census Tract 6.15, Yavapai County, Arizona","197","90","null","null","16","null","26","null","0","13","null","null","0","null","13","null","0","null","13","null","26","null","38","null","44","null","66","null","16","23","null","null","40","null","44","null","0","13","null","null","12","21","null","null","15","null","28","null","28","47","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000616","Census Tract 6.16, Yavapai County, Arizona","62","60","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","26","40","null","null","36","null","39","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000617","Census Tract 6.17, Yavapai County, Arizona","172","97","null","null","16","null","27","null","0","13","null","null","0","null","13","null","46","null","68","null","0","null","13","null","52","null","56","null","0","13","null","null","33","null","51","null","15","23","null","null","10","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000618","Census Tract 6.18, Yavapai County, Arizona","29","48","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","29","48","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000619","Census Tract 6.19, Yavapai County, Arizona","100","98","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","56","null","78","null","0","13","null","null","0","null","13","null","44","67","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000701","Census Tract 7.01, Yavapai County, Arizona","49","45","null","null","0","null","13","null","13","21","null","null","0","null","13","null","0","null","13","null","8","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","5","8","null","null","0","null","13","null","5","14","null","null","0","null","13","null","18","27","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000702","Census Tract 7.02, Yavapai County, Arizona","104","75","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","59","null","65","null","0","13","null","null","0","null","13","null","0","13","null","null","24","37","null","null","0","null","13","null","0","13","null","null","21","null","31","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","252","150","null","null","0","null","13","null","0","13","null","null","32","null","54","null","0","null","13","null","14","null","22","null","0","null","13","null","0","13","null","null","0","null","13","null","152","126","null","null","0","13","null","null","24","null","39","null","0","13","null","null","0","null","13","null","12","19","null","null","9","13","null","null","9","null","15","null",
"1400000US04025000803","Census Tract 8.03, Yavapai County, Arizona","37","57","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","37","null","57","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000804","Census Tract 8.04, Yavapai County, Arizona","16","27","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","16","27","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000901","Census Tract 9.01, Yavapai County, Arizona","70","72","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","19","null","32","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","51","null","71","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025000902","Census Tract 9.02, Yavapai County, Arizona","166","142","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","5","null","8","null","49","null","77","null","0","13","null","null","0","null","13","null","0","13","null","null","64","75","null","null","48","null","76","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","102","78","null","null","12","null","18","null","10","17","null","null","0","null","13","null","8","null","14","null","0","null","13","null","0","null","13","null","41","64","null","null","21","null","33","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","10","null","16","null",
"1400000US04025001003","Census Tract 10.03, Yavapai County, Arizona","169","249","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","169","null","249","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001004","Census Tract 10.04, Yavapai County, Arizona","130","116","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","37","null","45","null","0","13","null","null","18","null","27","null","0","13","null","null","0","13","null","null","75","null","111","null",
"1400000US04025001103","Census Tract 11.03, Yavapai County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001104","Census Tract 11.04, Yavapai County, Arizona","79","94","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","22","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","65","93","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001105","Census Tract 11.05, Yavapai County, Arizona","99","64","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","11","18","null","null","0","null","13","null","0","13","null","null","0","null","13","null","34","41","null","null","7","12","null","null","47","null","68","null",
"1400000US04025001106","Census Tract 11.06, Yavapai County, Arizona","58","58","null","null","12","null","21","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","12","20","null","null","21","null","41","null","13","22","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001201","Census Tract 12.01, Yavapai County, Arizona","62","64","null","null","0","null","13","null","0","13","null","null","0","null","13","null","2","null","5","null","0","null","13","null","0","null","13","null","0","13","null","null","18","null","27","null","0","13","null","null","6","9","null","null","0","null","13","null","0","13","null","null","0","null","13","null","36","57","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001202","Census Tract 12.02, Yavapai County, Arizona","49","51","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","12","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","19","null","37","null","0","13","null","null","4","7","null","null","19","null","29","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","321","150","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","14","null","25","null","0","13","null","null","0","null","13","null","0","13","null","null","111","40","null","null","73","null","80","null","51","55","null","null","72","null","93","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","34","33","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","10","14","null","null","0","null","13","null","0","13","null","null","0","13","null","null","12","null","19","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","12","null","23","null",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","222","219","null","null","169","null","212","null","7","11","null","null","0","null","13","null","0","null","13","null","2","null","5","null","5","null","8","null","27","39","null","null","5","null","8","null","0","13","null","null","0","13","null","null","7","null","14","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","81","46","null","null","4","null","7","null","0","13","null","null","0","null","13","null","7","null","12","null","0","null","13","null","12","null","22","null","9","12","null","null","4","null","6","null","0","13","null","null","5","7","null","null","25","null","37","null","7","12","null","null","8","null","9","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001501","Census Tract 15.01, Yavapai County, Arizona","60","73","null","null","0","null","13","null","0","13","null","null","43","null","69","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","2","null","4","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","15","null","23","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001502","Census Tract 15.02, Yavapai County, Arizona","176","116","null","null","0","null","13","null","13","22","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","65","87","null","null","36","null","52","null","0","13","null","null","16","null","25","null","0","13","null","null","46","50","null","null","0","null","13","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","374","129","null","null","2","null","3","null","14","22","null","null","76","null","89","null","32","null","42","null","21","null","33","null","0","null","19","null","78","74","null","null","0","null","19","null","52","56","null","null","0","19","null","null","44","null","56","null","48","73","null","null","0","null","19","null","2","4","null","null","0","19","null","null","5","null","8","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","180","87","null","null","26","null","41","null","0","13","null","null","6","null","14","null","13","null","22","null","0","null","13","null","0","null","13","null","39","49","null","null","44","null","58","null","0","13","null","null","0","13","null","null","8","null","13","null","14","28","null","null","30","null","30","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001604","Census Tract 16.04, Yavapai County, Arizona","7","12","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","7","null","12","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001605","Census Tract 16.05, Yavapai County, Arizona","167","106","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","23","null","38","null","50","null","59","null","0","13","null","null","0","null","13","null","31","46","null","null","37","58","null","null","17","null","27","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","9","null","17","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","261","174","null","null","0","null","19","null","54","67","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","58","null","88","null","0","19","null","null","0","19","null","null","30","null","58","null","50","83","null","null","69","null","96","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","159","104","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","10","null","15","null","12","null","19","null","0","13","null","null","0","null","13","null","0","13","null","null","100","92","null","null","0","null","13","null","0","13","null","null","20","null","28","null","0","13","null","null","0","13","null","null","17","null","25","null",
"1400000US04025001704","Census Tract 17.04, Yavapai County, Arizona","58","22","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","58","null","22","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001705","Census Tract 17.05, Yavapai County, Arizona","66","76","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","41","59","null","null","8","null","14","null","0","13","null","null","17","null","27","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","135","77","null","null","0","null","13","null","0","13","null","null","0","null","13","null","32","null","42","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","11","17","null","null","36","null","33","null","31","49","null","null","0","null","13","null","0","13","null","null","25","29","null","null","0","null","13","null",
"1400000US04025001803","Census Tract 18.03, Yavapai County, Arizona","72","76","null","null","26","null","50","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","25","null","43","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","21","null","35","null",
"1400000US04025001804","Census Tract 18.04, Yavapai County, Arizona","206","190","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","29","null","46","null","0","13","null","null","135","183","null","null","18","null","31","null","24","38","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001901","Census Tract 19.01, Yavapai County, Arizona","99","98","null","null","26","null","40","null","0","13","null","null","0","null","13","null","1","null","4","null","0","null","13","null","0","null","13","null","0","13","null","null","24","null","40","null","0","13","null","null","0","13","null","null","0","null","13","null","1","6","null","null","47","null","80","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001902","Census Tract 19.02, Yavapai County, Arizona","178","161","null","null","0","null","13","null","92","124","null","null","0","null","13","null","3","null","5","null","76","null","111","null","0","null","13","null","7","14","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025001903","Census Tract 19.03, Yavapai County, Arizona","195","213","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","34","null","40","null","0","null","19","null","161","212","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04025001904","Census Tract 19.04, Yavapai County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","282","174","null","null","24","null","40","null","0","19","null","null","0","null","19","null","0","null","19","null","27","null","47","null","71","null","86","null","0","19","null","null","0","null","19","null","87","128","null","null","0","19","null","null","0","null","19","null","73","103","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","345","139","null","null","88","null","78","null","16","27","null","null","9","null","15","null","27","null","44","null","28","null","43","null","12","null","21","null","49","70","null","null","11","null","19","null","0","19","null","null","10","18","null","null","13","null","20","null","82","72","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","312","101","null","null","0","null","13","null","15","24","null","null","30","null","48","null","41","null","62","null","0","null","13","null","22","null","36","null","11","20","null","null","12","null","25","null","47","77","null","null","0","13","null","null","10","null","22","null","26","33","null","null","98","null","99","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025002005","Census Tract 20.05, Yavapai County, Arizona","22","34","null","null","0","null","13","null","8","21","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","14","25","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025002006","Census Tract 20.06, Yavapai County, Arizona","88","110","null","null","18","null","30","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","70","107","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04025002007","Census Tract 20.07, Yavapai County, Arizona","372","170","null","null","0","null","19","null","0","19","null","null","0","null","19","null","12","null","20","null","40","null","45","null","31","null","37","null","24","39","null","null","77","null","121","null","0","19","null","null","78","59","null","null","82","null","77","null","28","39","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","null","19","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","233","115","null","null","0","null","13","null","7","13","null","null","0","null","13","null","0","null","13","null","39","null","57","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","33","null","37","null","95","102","null","null","37","null","44","null","0","13","null","null","22","34","null","null","0","null","13","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","392","91","null","null","85","null","51","null","6","9","null","null","0","null","13","null","35","null","23","null","65","null","43","null","20","null","18","null","38","49","null","null","14","null","23","null","19","22","null","null","14","10","null","null","36","null","24","null","48","51","null","null","10","null","11","null","0","13","null","null","2","3","null","null","0","null","13","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","858","299","null","null","63","null","50","null","19","29","null","null","332","null","297","null","54","null","52","null","6","null","9","null","23","null","20","null","26","24","null","null","24","null","27","null","51","43","null","null","43","34","null","null","16","null","25","null","82","66","null","null","44","null","37","null","54","49","null","null","21","26","null","null","0","null","13","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","637","188","null","null","102","null","79","null","136","159","null","null","52","null","43","null","27","null","35","null","43","null","53","null","48","null","43","null","11","18","null","null","23","null","27","null","0","13","null","null","96","73","null","null","45","null","54","null","29","33","null","null","0","null","13","null","0","13","null","null","16","20","null","null","9","null","15","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","1399","286","null","null","138","null","92","null","226","133","null","null","100","null","104","null","100","null","91","null","61","null","72","null","73","null","81","null","27","42","null","null","53","null","75","null","80","84","null","null","196","225","null","null","149","null","107","null","169","133","null","null","27","null","29","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","868","156","null","null","33","null","34","null","95","66","null","null","84","null","51","null","63","null","64","null","58","null","37","null","53","null","51","null","34","34","null","null","17","null","20","null","46","37","null","null","117","78","null","null","46","null","31","null","124","65","null","null","67","null","61","null","11","11","null","null","12","18","null","null","8","null","15","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","261","82","null","null","44","null","47","null","0","13","null","null","19","null","24","null","13","null","22","null","0","null","13","null","32","null","33","null","23","32","null","null","57","null","49","null","4","10","null","null","39","25","null","null","0","null","13","null","6","12","null","null","0","null","13","null","0","13","null","null","0","13","null","null","24","null","37","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","812","185","null","null","92","null","94","null","59","56","null","null","72","null","73","null","130","null","114","null","155","null","125","null","99","null","99","null","58","59","null","null","8","null","14","null","6","12","null","null","40","59","null","null","16","null","24","null","77","69","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","450","154","null","null","18","null","21","null","22","34","null","null","0","null","13","null","0","null","13","null","51","null","49","null","123","null","91","null","37","46","null","null","46","null","44","null","10","17","null","null","57","60","null","null","0","null","13","null","16","19","null","null","22","null","38","null","42","65","null","null","0","13","null","null","6","null","11","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","294","84","null","null","11","null","20","null","0","13","null","null","21","null","33","null","11","null","18","null","0","null","13","null","30","null","35","null","14","20","null","null","7","null","12","null","41","39","null","null","30","27","null","null","38","null","33","null","34","39","null","null","31","null","42","null","15","24","null","null","11","16","null","null","0","null","13","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","814","215","null","null","30","null","27","null","0","19","null","null","11","null","18","null","87","null","80","null","206","null","170","null","23","null","36","null","34","34","null","null","14","null","23","null","68","73","null","null","99","86","null","null","72","null","58","null","81","70","null","null","52","null","44","null","37","42","null","null","0","19","null","null","0","null","19","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","986","168","null","null","182","null","105","null","101","70","null","null","63","null","59","null","75","null","71","null","66","null","65","null","10","null","17","null","44","37","null","null","88","null","68","null","91","67","null","null","111","80","null","null","72","null","66","null","4","8","null","null","41","null","36","null","19","32","null","null","19","26","null","null","0","null","13","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","1257","439","null","null","111","null","88","null","144","141","null","null","11","null","19","null","60","null","41","null","102","null","91","null","80","null","71","null","64","59","null","null","40","null","37","null","27","41","null","null","121","87","null","null","104","null","78","null","362","312","null","null","0","null","19","null","0","19","null","null","11","12","null","null","20","null","28","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","519","176","null","null","127","null","111","null","9","15","null","null","11","null","19","null","94","null","126","null","48","null","52","null","25","null","27","null","0","13","null","null","51","null","65","null","0","13","null","null","44","31","null","null","22","null","33","null","53","39","null","null","28","null","54","null","7","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","481","126","null","null","37","null","45","null","0","13","null","null","41","null","53","null","14","null","21","null","0","null","13","null","66","null","82","null","30","38","null","null","35","null","33","null","19","21","null","null","90","64","null","null","56","null","50","null","41","31","null","null","10","null","13","null","0","13","null","null","15","25","null","null","27","null","41","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","640","319","null","null","0","null","13","null","9","15","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","26","29","null","null","26","28","null","null","69","null","86","null","327","270","null","null","56","null","64","null","38","39","null","null","79","78","null","null","10","null","18","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","1080","208","null","null","86","null","106","null","29","35","null","null","32","null","42","null","54","null","59","null","10","null","17","null","228","null","139","null","54","78","null","null","40","null","42","null","52","57","null","null","70","93","null","null","134","null","94","null","115","74","null","null","93","null","62","null","73","83","null","null","10","17","null","null","0","null","19","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","634","153","null","null","0","null","13","null","0","13","null","null","34","null","38","null","0","null","13","null","0","null","13","null","16","null","17","null","0","13","null","null","0","null","13","null","0","13","null","null","19","25","null","null","52","null","59","null","141","70","null","null","22","null","31","null","148","140","null","null","130","69","null","null","72","null","46","null",
