"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","436","111","null","null","0","null","12","null","0","null","12","null","18","null","21","null","37","50","null","null","0","12","null","null","8","null","14","null","41","null","46","null","35","29","null","null","0","null","12","null","85","76","null","null","123","null","85","null","49","null","44","null","31","null","41","null","9","null","15","null","0","12","null","null","0","12","null","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","382","117","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","86","null","82","null","57","null","50","null","0","12","null","null","47","null","51","null","16","14","null","null","17","null","23","null","83","null","64","null","26","null","24","null","0","null","12","null","50","48","null","null","0","12","null","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","15","24","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","15","null","24","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","879","191","null","null","0","null","17","null","0","null","17","null","12","null","21","null","0","17","null","null","62","72","null","null","0","null","17","null","0","null","17","null","34","37","null","null","26","null","33","null","117","98","null","null","334","null","221","null","136","null","93","null","72","null","59","null","32","null","34","null","54","49","null","null","0","17","null","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","20","23","null","null","0","null","12","null","0","null","12","null","10","null","16","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","10","null","16","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","117","48","null","null","0","null","12","null","0","null","12","null","0","null","12","null","16","21","null","null","26","23","null","null","0","null","12","null","26","null","30","null","0","12","null","null","30","null","27","null","0","12","null","null","10","null","17","null","9","null","19","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","12","13","null","null","6","null","9","null","0","null","12","null","0","null","12","null","0","12","null","null","5","8","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","1","null","5","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","861","142","null","null","15","null","21","null","24","null","39","null","69","null","58","null","51","49","null","null","96","77","null","null","31","null","34","null","7","null","11","null","24","28","null","null","12","null","19","null","161","105","null","null","66","null","55","null","127","null","74","null","96","null","79","null","26","null","45","null","56","63","null","null","0","12","null","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","1476","219","null","null","98","null","71","null","23","null","38","null","44","null","69","null","53","55","null","null","69","60","null","null","87","null","61","null","156","null","99","null","50","62","null","null","83","null","88","null","140","95","null","null","241","null","136","null","234","null","138","null","99","null","104","null","99","null","97","null","0","17","null","null","0","17","null","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","63","32","null","null","0","null","12","null","9","null","15","null","0","null","12","null","9","15","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","1","7","null","null","36","null","23","null","8","null","19","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","1306","190","null","null","109","null","81","null","54","null","63","null","132","null","111","null","122","83","null","null","66","49","null","null","125","null","86","null","119","null","81","null","137","88","null","null","56","null","43","null","45","59","null","null","152","null","99","null","161","null","93","null","28","null","42","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","1172","223","null","null","114","null","89","null","135","null","101","null","69","null","67","null","35","39","null","null","119","92","null","null","87","null","91","null","77","null","81","null","121","77","null","null","28","null","34","null","23","27","null","null","11","null","19","null","160","null","116","null","33","null","40","null","31","null","35","null","73","55","null","null","56","62","null","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","492","91","null","null","11","null","17","null","38","null","49","null","0","null","12","null","0","12","null","null","26","41","null","null","25","null","25","null","57","null","68","null","0","12","null","null","12","null","21","null","43","30","null","null","144","null","101","null","55","null","44","null","55","null","40","null","17","null","28","null","9","14","null","null","0","12","null","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","495","64","null","null","0","null","12","null","0","null","12","null","11","null","17","null","10","15","null","null","39","31","null","null","0","null","12","null","0","null","12","null","0","12","null","null","44","null","44","null","79","66","null","null","50","null","42","null","124","null","57","null","38","null","42","null","43","null","34","null","47","32","null","null","10","16","null","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","633","129","null","null","20","null","22","null","17","null","29","null","35","null","36","null","54","56","null","null","75","62","null","null","53","null","45","null","8","null","12","null","0","12","null","null","10","null","17","null","93","67","null","null","66","null","42","null","59","null","40","null","40","null","33","null","73","null","68","null","0","12","null","null","30","38","null","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","384","64","null","null","7","null","11","null","8","null","12","null","18","null","21","null","54","36","null","null","14","15","null","null","31","null","22","null","5","null","7","null","14","24","null","null","13","null","15","null","67","42","null","null","39","null","24","null","59","null","43","null","29","null","25","null","0","null","12","null","26","28","null","null","0","12","null","null",
