"GEO_ID","NAME","B19013H_001M","B19013H_001MA","B19013H_001E","B19013H_001EA",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","8607","null","45489","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","14723","null","62479","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","3257","null","68427","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","17582","null","100116","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","12277","null","88286","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","3506","null","52935","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","12378","null","58906","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","2582","null","30647","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","3551","null","24067","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","5202","null","32094","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","3998","null","31105","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","4590","null","21621","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","7862","null","22344","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","4737","null","31355","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","9048","null","31792","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","4510","null","60162","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","9007","null","48701","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","7245","null","68472","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","16585","null","72972","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","7284","null","50655","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","8295","null","42692","null",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","12654","null","51107","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","6377","null","65206","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","13062","null","42443","null",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","12523","null","46563","null",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","10538","null","55521","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","12082","null","60585","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","11092","null","64116","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","22177","null","55313","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","5388","null","37596","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","10101","null","53712","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","18492","null","72308","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","9884","null","51033","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","9182","null","67610","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","16001","null","72321","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","10655","null","81588","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","33282","null","110074","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","8728","null","79815","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","7969","null","94077","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","13986","null","70083","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","14336","null","78958","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","13085","null","80329","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","6087","null","102708","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","17920","null","76722","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","4915","null","49665","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","12562","null","75565","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","21475","null","73625","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","5783","null","57636","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","9570","null","60321","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","3803","null","36507","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","15118","null","78333","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","12763","null","101250","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","11775","null","75813","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","11511","null","78636","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","5235","null","42149","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","4149","null","45829","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","7342","null","95721","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","15716","null","86328","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","20934","null","112450","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","22473","null","85968","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","8437","null","60455","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","14736","null","91833","null",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","10998","null","71250","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","10019","null","127340","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","18117","null","54693","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","24790","null","107578","null",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","3582","null","60521","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","6199","null","59844","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","8498","null","46359","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","8333","null","44444","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","19345","null","80714","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","**","**","-","-",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","**","**","-","-",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","**","**","-","-",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","9205","null","30341","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","**","**","-","-",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","5729","null","54177","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","22739","null","69688","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","7986","null","60124","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","4299","null","58221","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","11070","null","71890","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","25727","null","66379","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","7098","null","66121","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","20009","null","75263","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","5560","null","56830","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","13839","null","59808","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","7666","null","61385","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","5989","null","70744","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","9145","null","64479","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","8976","null","55271","null",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","8115","null","26500","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","3274","null","29873","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","6257","null","35613","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","15174","null","79850","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","11862","null","48079","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","6522","null","34088","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","6781","null","45692","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","5610","null","44624","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","12168","null","70106","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","6579","null","45577","null",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","3953","null","41494","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","8681","null","39375","null",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","15845","null","52367","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","9045","null","73500","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","9034","null","59893","null",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","10788","null","33450","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","5566","null","52665","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","5341","null","50608","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","40778","null","47563","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","12545","null","29620","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","15825","null","36176","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","15216","null","26741","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","5549","null","49296","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","4247","null","56316","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","6038","null","35349","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","28150","null","76518","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","14709","null","70172","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","11067","null","47143","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","15258","null","42875","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","14276","null","48295","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","11279","null","54063","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","12782","null","50833","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","14344","null","32778","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","9742","null","53728","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","29133","null","60872","null",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","13516","null","29028","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","6043","null","52433","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","13363","null","43167","null",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","28846","null","71473","null",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","12557","null","75417","null",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","11006","null","76450","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","6838","null","69537","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","24909","null","79167","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","12320","null","65568","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","11714","null","64359","null",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","5937","null","67170","null",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","14381","null","54322","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","30536","null","75779","null",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","25804","null","46250","null",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","13591","null","52861","null",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","16874","null","68125","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","42520","null","48000","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","13313","null","42157","null",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","31127","null","50729","null",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","13202","null","42132","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","8157","null","56472","null",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","10422","null","39750","null",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","18163","null","47852","null",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","**","**","-","-",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","**","**","-","-",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","7898","null","42763","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","7008","null","44155","null",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","29816","null","64757","null",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","**","**","-","-",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","17107","null","63478","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","26931","null","55952","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","50402","null","57500","null",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","79210","null","121172","null",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","208274","null","15625","null",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","31862","null","23977","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","13980","null","90694","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","4480","null","41410","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","4620","null","43573","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","5190","null","41780","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","9250","null","49944","null",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","6485","null","41845","null",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","12709","null","55625","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","5994","null","52170","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","10340","null","48135","null",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","5975","null","46739","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","5397","null","32957","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","5532","null","48538","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","8063","null","40833","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","9905","null","42596","null",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","4455","null","36301","null",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","11555","null","44048","null",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","8718","null","49188","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","8128","null","43475","null",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","2153","null","24426","null",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","5931","null","50478","null",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","9807","null","43714","null",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","8006","null","50824","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","4112","null","46224","null",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","10460","null","63707","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","5749","null","58311","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","7468","null","35671","null",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","5977","null","36021","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","11879","null","36042","null",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","6033","null","31563","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","3650","null","43372","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","8265","null","40548","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","4756","null","40063","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","9204","null","46304","null",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","6102","null","51505","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","16307","null","49804","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","8961","null","47563","null",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","12263","null","53862","null",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","4652","null","50565","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","10257","null","26351","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","4666","null","37138","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","11682","null","37617","null",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","9217","null","50110","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","7872","null","23516","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","11146","null","18385","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","4376","null","40625","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","15134","null","37179","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","7136","null","27411","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","35472","null","47679","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","38224","null","52841","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","5195","null","33648","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","17977","null","47727","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","5511","null","36815","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","7864","null","45720","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","6163","null","23333","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","7171","null","36756","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","6602","null","48750","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","23841","null","42125","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","10550","null","76667","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","33141","null","82832","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","29262","null","68295","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","29608","null","104167","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","16993","null","45583","null",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","10035","null","37396","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","9047","null","23984","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","2464","null","41300","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","17429","null","57386","null",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","5230","null","36234","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","8934","null","76635","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","8480","null","43848","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","13226","null","83520","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","22347","null","69042","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","22535","null","38900","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","18052","null","48583","null",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","8742","null","45200","null",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","7767","null","43302","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","23156","null","64119","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","7073","null","65521","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","8755","null","49188","null",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","3270","null","41933","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","11956","null","50431","null",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","2971","null","30946","null",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","8081","null","48317","null",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","4560","null","37219","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","9424","null","45208","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","**","**","-","-",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","75404","null","98472","null",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","91166","null","36855","null",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","**","**","-","-",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","5728","null","46000","null",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","19589","null","70859","null",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","21837","null","33839","null",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","**","**","-","-",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","7920","null","31330","null",
