"GEO_ID","NAME","B19301_001M","B19301_001MA","B19301_001E","B19301_001EA",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","3783","null","35838","null",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","5523","null","40004","null",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","5088","null","35206","null",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","15363","null","50642","null",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","4017","null","38321","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","5987","null","42825","null",
"1400000US04013812800","Census Tract 8128, Maricopa County, Arizona","7876","null","35837","null",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","8814","null","62238","null",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","9066","null","50592","null",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","8555","null","45923","null",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","2948","null","35883","null",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","3548","null","40151","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","4569","null","36680","null",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","12219","null","39286","null",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","5193","null","39512","null",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","6662","null","43683","null",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","2365","null","28581","null",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","4212","null","33315","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","5706","null","33846","null",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","7237","null","33920","null",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","9341","null","44596","null",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","4001","null","28873","null",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","2540","null","33221","null",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","3182","null","31094","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","3900","null","25391","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","3844","null","29337","null",
"1400000US04013814800","Census Tract 8148, Maricopa County, Arizona","7927","null","31930","null",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","3213","null","30909","null",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","11949","null","42355","null",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","4292","null","29194","null",
"1400000US04013815200","Census Tract 8152, Maricopa County, Arizona","3619","null","29217","null",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","7755","null","43591","null",
"1400000US04013815400","Census Tract 8154, Maricopa County, Arizona","8402","null","36257","null",
"1400000US04013815500","Census Tract 8155, Maricopa County, Arizona","7716","null","42675","null",
"1400000US04013815600","Census Tract 8156, Maricopa County, Arizona","4243","null","27386","null",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","2411","null","27377","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","3534","null","28607","null",
"1400000US04013815900","Census Tract 8159, Maricopa County, Arizona","6460","null","32110","null",
"1400000US04013816000","Census Tract 8160, Maricopa County, Arizona","3163","null","31853","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","1980","null","24220","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","6637","null","29043","null",
"1400000US04013816300","Census Tract 8163, Maricopa County, Arizona","5163","null","39968","null",
"1400000US04013816400","Census Tract 8164, Maricopa County, Arizona","5071","null","33562","null",
"1400000US04013816500","Census Tract 8165, Maricopa County, Arizona","12897","null","36646","null",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","4423","null","24196","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","5637","null","32534","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","3425","null","20149","null",
"1400000US04013816900","Census Tract 8169, Maricopa County, Arizona","3804","null","24790","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","5149","null","34955","null",
"1400000US04013817100","Census Tract 8171, Maricopa County, Arizona","2163","null","24743","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","3763","null","27009","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","2900","null","44612","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","2716","null","28111","null",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","4106","null","36644","null",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","9255","null","25125","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","1964","null","5810","null",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","2242","null","8206","null",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","**","**","-","-",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","3419","null","17394","null",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","1459","null","15719","null",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980600","Census Tract 9806, Maricopa County, Arizona","**","**","-","-",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","12081","null","77165","null",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","3087","null","12153","null",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","2616","null","18736","null",
"1400000US04015950100","Census Tract 9501, Mohave County, Arizona","1121","null","10080","null",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","4329","null","17349","null",
"1400000US04015950402","Census Tract 9504.02, Mohave County, Arizona","5410","null","25586","null",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","6494","null","22934","null",
"1400000US04015950600","Census Tract 9506, Mohave County, Arizona","1848","null","17355","null",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","1908","null","13910","null",
"1400000US04015950704","Census Tract 9507.04, Mohave County, Arizona","2674","null","22434","null",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","3313","null","17109","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","3204","null","13767","null",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","3510","null","24335","null",
"1400000US04015951402","Census Tract 9514.02, Mohave County, Arizona","7476","null","27621","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","2781","null","19446","null",
"1400000US04015951502","Census Tract 9515.02, Mohave County, Arizona","2873","null","23151","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","4949","null","23364","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","4392","null","17823","null",
"1400000US04015951700","Census Tract 9517, Mohave County, Arizona","1949","null","13780","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","1860","null","15109","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","2686","null","24819","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","5237","null","23066","null",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","3917","null","30579","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","2192","null","20169","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","3025","null","19315","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","7719","null","31761","null",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","2352","null","25294","null",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","2833","null","21279","null",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","4141","null","25806","null",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","5069","null","30907","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","2717","null","21008","null",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","3858","null","20053","null",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","2703","null","25555","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","6294","null","38401","null",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","2242","null","22924","null",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","4193","null","26046","null",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","3967","null","23903","null",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","3611","null","24765","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","3342","null","16360","null",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","2831","null","21555","null",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","3795","null","21988","null",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","3715","null","19502","null",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","6202","null","24324","null",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","3168","null","20869","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","2075","null","12327","null",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","1692","null","8620","null",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","1878","null","11040","null",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","1304","null","8231","null",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","3094","null","13908","null",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","1460","null","9057","null",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","1330","null","10087","null",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","2826","null","11539","null",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","1907","null","8297","null",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","2124","null","9938","null",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","2289","null","12088","null",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","2759","null","9874","null",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","2312","null","10964","null",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","3565","null","23141","null",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","4088","null","18498","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","6029","null","25602","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","2010","null","11432","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","2275","null","17999","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","6385","null","24770","null",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","1879","null","21813","null",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","3647","null","26258","null",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","2672","null","16261","null",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","2958","null","17995","null",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","7234","null","26710","null",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","2481","null","15784","null",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","6728","null","16423","null",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","7793","null","17557","null",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","4023","null","25719","null",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","9915","null","32358","null",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","2385","null","19320","null",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","3871","null","22957","null",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","2882","null","11906","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","2342","null","18634","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","11183","null","24926","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","4187","null","23871","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","1851","null","7549","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","6484","null","31676","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","2561","null","21519","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","32593","null","42719","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","2575","null","14784","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","4263","null","14007","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","1892","null","13136","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","1644","null","12395","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","1923","null","11111","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","2116","null","12034","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","1585","null","11255","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","2080","null","14385","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","2162","null","20859","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","7379","null","38482","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","3814","null","28281","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","2519","null","17870","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","3569","null","20801","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","15191","null","46405","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","1949","null","15986","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","1355","null","11253","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","2183","null","14311","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","2205","null","9983","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","1909","null","8733","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","4398","null","13524","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","1480","null","11469","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","2830","null","15486","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","1833","null","13973","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","1523","null","12339","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","1959","null","16863","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","2723","null","16307","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","2682","null","14091","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","2249","null","12252","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","3779","null","24985","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","3652","null","24814","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","2823","null","21835","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","2274","null","14788","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","1838","null","18554","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","3201","null","20241","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","2256","null","17505","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","8775","null","49019","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","4122","null","27516","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","2920","null","21214","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","3322","null","27071","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","2723","null","22539","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","7110","null","35382","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","1822","null","16960","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","3421","null","21972","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","2827","null","23346","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","2019","null","22308","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","2764","null","21893","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","4549","null","29824","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","2786","null","24099","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","1726","null","13176","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","2443","null","18241","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","1688","null","13011","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","2639","null","21799","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","1583","null","13416","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","966","null","7608","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","1586","null","13161","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","1408","null","12348","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","1760","null","10252","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","1832","null","12576","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","1287","null","10160","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","1461","null","9580","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","2489","null","13682","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","1600","null","11076","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","2762","null","17447","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","1728","null","18512","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","2600","null","21566","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","1715","null","20181","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","3129","null","31720","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","5084","null","51419","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","3663","null","33988","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","1729","null","17740","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","9292","null","57615","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","5772","null","37561","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","3802","null","28301","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","1869","null","19688","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","1805","null","18983","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","3385","null","22653","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","3301","null","23780","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","2847","null","21295","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","2756","null","20772","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","3732","null","24252","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","2509","null","28944","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","2684","null","30009","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","4110","null","41420","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","2659","null","24012","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","5364","null","35529","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","2675","null","27965","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","8364","null","32186","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","9304","null","43170","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","5378","null","47631","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","4456","null","38545","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","7974","null","41345","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","4582","null","37878","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","4886","null","32100","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","3751","null","27710","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","2142","null","23634","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","2125","null","25991","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","4893","null","35065","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","1981","null","25861","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","4070","null","35950","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","2485","null","34410","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","4412","null","29082","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","2097","null","27037","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","5068","null","22002","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","4564","null","28629","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","2385","null","19792","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","3501","null","25569","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","3107","null","24280","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","3115","null","21608","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","2953","null","24982","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","4629","null","27256","null",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","2602","null","30042","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","3204","null","27487","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","1917","null","15443","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","2581","null","17390","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","527","null","1370","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","2463","null","13261","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","1607","null","10918","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","2568","null","14666","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","1985","null","14291","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","4168","null","40141","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","6770","null","30964","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","2233","null","13344","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","6304","null","33016","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","2472","null","19068","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","2276","null","20083","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","3636","null","17580","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","2685","null","15164","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","3467","null","22925","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","3266","null","27122","null",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","1735","null","11334","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","2458","null","16463","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","1698","null","15745","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","5205","null","25256","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","5005","null","36849","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","7286","null","41647","null",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","3692","null","25386","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","3981","null","31633","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","4282","null","37613","null",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","1966","null","26862","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","3666","null","31322","null",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","4107","null","30873","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","4357","null","32563","null",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","2901","null","20904","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","2574","null","18174","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","2826","null","29847","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","1836","null","14770","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","3337","null","26749","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","3147","null","27569","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","3636","null","32322","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","4664","null","26314","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","3917","null","21401","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","6870","null","36319","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","1978","null","17138","null",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","1817","null","20663","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","2797","null","31864","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","2522","null","22889","null",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","2846","null","20694","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","2501","null","21232","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","6190","null","30994","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","3302","null","30959","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","5011","null","50872","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","3841","null","34318","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","2956","null","12474","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","6107","null","28821","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","3733","null","17370","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","2265","null","16874","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","1388","null","15724","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","2387","null","19461","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","2265","null","13330","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","2522","null","16723","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","2297","null","18186","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","2146","null","14935","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","2181","null","26300","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","3488","null","22681","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","3161","null","35803","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","5886","null","39871","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","4265","null","31180","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","2955","null","29889","null",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","4453","null","29579","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","4317","null","39478","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","4658","null","24503","null",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","5367","null","30295","null",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","3595","null","27277","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","7002","null","37367","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","3340","null","24599","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","5768","null","24948","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","2621","null","21535","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","2127","null","20466","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","5133","null","35838","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","5917","null","29264","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","2337","null","30714","null",
