"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013422625","Census Tract 4226.25, Maricopa County, Arizona","1625","167","null","null","137","89","null","null","194","87","null","null","156","null","69","null","114","null","62","null","128","77","null","null","83","55","null","null","61","54","null","null","112","null","65","null","163","null","85","null","158","69","null","null","77","53","null","null","106","86","null","null","85","67","null","null","21","null","29","null","8","null","15","null","22","31","null","null",
"1400000US04013422626","Census Tract 4226.26, Maricopa County, Arizona","1396","185","null","null","144","96","null","null","93","58","null","null","131","null","55","null","156","null","77","null","98","64","null","null","64","35","null","null","93","49","null","null","120","null","75","null","77","null","51","null","116","66","null","null","145","69","null","null","73","41","null","null","48","30","null","null","30","null","38","null","8","null","12","null","0","12","null","null",
"1400000US04013422627","Census Tract 4226.27, Maricopa County, Arizona","1216","147","null","null","154","87","null","null","82","50","null","null","129","null","53","null","157","null","83","null","70","46","null","null","131","87","null","null","61","56","null","null","52","null","42","null","27","null","25","null","88","62","null","null","103","67","null","null","98","84","null","null","20","28","null","null","0","null","12","null","44","null","56","null","0","12","null","null",
"1400000US04013422628","Census Tract 4226.28, Maricopa County, Arizona","1166","160","null","null","140","75","null","null","97","59","null","null","196","null","119","null","95","null","67","null","84","56","null","null","105","64","null","null","130","84","null","null","25","null","29","null","31","null","31","null","83","41","null","null","81","63","null","null","40","31","null","null","16","24","null","null","10","null","16","null","25","null","39","null","8","13","null","null",
"1400000US04013422629","Census Tract 4226.29, Maricopa County, Arizona","955","126","null","null","70","61","null","null","0","12","null","null","9","null","15","null","44","null","43","null","71","48","null","null","84","59","null","null","59","39","null","null","9","null","15","null","42","null","26","null","116","60","null","null","95","62","null","null","212","105","null","null","135","76","null","null","9","null","14","null","0","null","12","null","0","12","null","null",
"1400000US04013422630","Census Tract 4226.30, Maricopa County, Arizona","1718","160","null","null","261","107","null","null","137","67","null","null","115","null","50","null","101","null","59","null","119","65","null","null","97","56","null","null","106","51","null","null","58","null","41","null","72","null","48","null","200","101","null","null","186","100","null","null","147","79","null","null","63","46","null","null","38","null","45","null","0","null","12","null","18","20","null","null",
"1400000US04013422631","Census Tract 4226.31, Maricopa County, Arizona","1155","171","null","null","75","52","null","null","9","15","null","null","29","null","26","null","18","null","21","null","124","69","null","null","16","18","null","null","48","57","null","null","81","null","59","null","55","null","50","null","131","70","null","null","165","69","null","null","175","73","null","null","121","65","null","null","55","null","33","null","13","null","17","null","40","48","null","null",
"1400000US04013422632","Census Tract 4226.32, Maricopa County, Arizona","1474","151","null","null","142","77","null","null","58","51","null","null","116","null","65","null","73","null","51","null","46","44","null","null","84","45","null","null","112","57","null","null","100","null","67","null","116","null","122","null","155","94","null","null","108","49","null","null","210","89","null","null","72","54","null","null","29","null","32","null","28","null","23","null","25","29","null","null",
"1400000US04013422633","Census Tract 4226.33, Maricopa County, Arizona","983","146","null","null","63","56","null","null","60","49","null","null","71","null","60","null","12","null","18","null","62","60","null","null","79","49","null","null","21","26","null","null","12","null","19","null","43","null","42","null","219","94","null","null","101","76","null","null","171","80","null","null","18","22","null","null","18","null","31","null","33","null","32","null","0","12","null","null",
"1400000US04013422634","Census Tract 4226.34, Maricopa County, Arizona","1486","165","null","null","161","94","null","null","93","54","null","null","117","null","78","null","55","null","53","null","83","53","null","null","98","57","null","null","66","47","null","null","144","null","74","null","96","null","44","null","211","71","null","null","136","56","null","null","102","65","null","null","77","58","null","null","18","null","21","null","21","null","24","null","8","13","null","null",
"1400000US04013422635","Census Tract 4226.35, Maricopa County, Arizona","872","142","null","null","24","18","null","null","27","33","null","null","30","null","34","null","64","null","39","null","77","46","null","null","62","28","null","null","28","20","null","null","52","null","25","null","36","null","22","null","46","24","null","null","162","76","null","null","133","49","null","null","57","33","null","null","0","null","12","null","72","null","60","null","2","6","null","null",
"1400000US04013422636","Census Tract 4226.36, Maricopa County, Arizona","823","158","null","null","0","12","null","null","14","19","null","null","27","null","33","null","17","null","21","null","45","40","null","null","41","32","null","null","84","75","null","null","154","null","130","null","35","null","33","null","82","53","null","null","93","67","null","null","118","61","null","null","53","46","null","null","15","null","26","null","0","null","12","null","45","35","null","null",
"1400000US04013422637","Census Tract 4226.37, Maricopa County, Arizona","858","91","null","null","0","12","null","null","0","12","null","null","10","null","16","null","10","null","13","null","26","28","null","null","17","20","null","null","41","44","null","null","80","null","67","null","37","null","34","null","77","40","null","null","143","85","null","null","154","62","null","null","171","75","null","null","45","null","45","null","34","null","31","null","13","17","null","null",
"1400000US04013422638","Census Tract 4226.38, Maricopa County, Arizona","1064","135","null","null","101","75","null","null","67","57","null","null","96","null","78","null","22","null","19","null","103","57","null","null","44","42","null","null","13","22","null","null","149","null","79","null","25","null","33","null","23","25","null","null","86","68","null","null","123","79","null","null","60","44","null","null","38","null","35","null","45","null","44","null","69","84","null","null",
"1400000US04013422639","Census Tract 4226.39, Maricopa County, Arizona","1908","208","null","null","162","101","null","null","123","95","null","null","105","null","108","null","97","null","77","null","104","90","null","null","124","82","null","null","187","124","null","null","43","null","41","null","196","null","103","null","154","69","null","null","261","110","null","null","106","75","null","null","110","63","null","null","30","null","33","null","38","null","36","null","68","86","null","null",
