"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","123","86","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","23","null","37","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","12","null","20","null","20","31","null","null","17","27","null","null","34","null","53","null","17","28","null","null","0","null","132","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","25","22","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","4","null","6","null","16","19","null","null","0","132","null","null","0","null","132","null","0","132","null","null","5","null","8","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","100","69","null","null","0","132","null","null","0","null","132","null","0","132","null","null","20","32","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","21","null","32","null","24","38","null","null","17","null","27","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","18","null","29","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","1249","265","null","null","151","125","null","null","56","null","71","null","34","41","null","null","188","106","null","null","97","null","86","null","64","null","55","null","90","92","null","null","112","108","null","null","93","null","93","null","57","39","null","null","93","null","81","null","109","81","null","null","74","81","null","null","17","null","28","null","0","132","null","null","14","null","23","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","844","156","null","null","83","83","null","null","14","null","23","null","55","65","null","null","92","69","null","null","54","null","48","null","118","null","69","null","66","61","null","null","43","48","null","null","16","null","20","null","82","55","null","null","122","null","89","null","53","62","null","null","46","47","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","2132","199","null","null","110","68","null","null","245","null","115","null","36","33","null","null","152","79","null","null","176","null","112","null","85","null","53","null","52","46","null","null","187","103","null","null","103","null","84","null","274","133","null","null","291","null","145","null","194","91","null","null","109","100","null","null","96","null","78","null","9","15","null","null","13","null","21","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","1125","172","null","null","94","55","null","null","50","null","47","null","36","28","null","null","32","37","null","null","88","null","67","null","35","null","38","null","121","86","null","null","62","55","null","null","162","null","100","null","76","65","null","null","161","null","94","null","95","55","null","null","79","57","null","null","34","null","37","null","0","132","null","null","0","null","132","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","1903","210","null","null","184","114","null","null","121","null","83","null","140","75","null","null","159","77","null","null","65","null","46","null","77","null","49","null","143","71","null","null","127","67","null","null","86","null","48","null","112","65","null","null","230","null","96","null","174","81","null","null","137","96","null","null","44","null","45","null","25","29","null","null","79","null","74","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","1964","238","null","null","97","69","null","null","172","null","77","null","149","75","null","null","126","92","null","null","158","null","115","null","113","null","68","null","175","93","null","null","108","71","null","null","128","null","99","null","200","102","null","null","161","null","84","null","78","49","null","null","126","77","null","null","38","null","43","null","65","68","null","null","70","null","59","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","430","114","null","null","31","27","null","null","7","null","12","null","21","24","null","null","61","49","null","null","63","null","69","null","26","null","30","null","23","10","null","null","57","38","null","null","24","null","27","null","42","37","null","null","14","null","10","null","11","14","null","null","0","132","null","null","0","null","132","null","50","76","null","null","0","null","132","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","460","97","null","null","23","27","null","null","53","null","38","null","96","59","null","null","52","39","null","null","20","null","25","null","39","null","36","null","39","26","null","null","22","20","null","null","18","null","30","null","49","47","null","null","35","null","32","null","14","17","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","526","141","null","null","45","59","null","null","44","null","30","null","52","47","null","null","71","52","null","null","113","null","89","null","4","null","6","null","35","45","null","null","34","31","null","null","4","null","6","null","16","27","null","null","45","null","53","null","63","68","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
