"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","441","48","null","null","7","null","10","null","0","13","null","null","13","14","null","null","0","13","null","null","42","45","null","null","13","16","null","null","4","null","7","null","28","null","17","null","28","26","null","null","69","49","null","null","47","null","28","null","72","null","38","null","49","null","31","null","31","null","21","null","34","25","null","null","4","8","null","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","569","102","null","null","5","null","7","null","77","72","null","null","53","40","null","null","84","65","null","null","35","36","null","null","35","40","null","null","17","null","19","null","26","null","25","null","3","5","null","null","62","42","null","null","64","null","48","null","28","null","21","null","15","null","21","null","32","null","32","null","5","6","null","null","28","22","null","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","1089","101","null","null","3","null","6","null","9","15","null","null","16","18","null","null","29","28","null","null","30","28","null","null","64","38","null","null","55","null","59","null","30","null","29","null","72","54","null","null","165","75","null","null","142","null","59","null","100","null","61","null","244","null","94","null","81","null","47","null","33","33","null","null","16","21","null","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","791","77","null","null","2","null","5","null","63","46","null","null","4","8","null","null","27","24","null","null","16","17","null","null","33","25","null","null","42","null","31","null","42","null","27","null","34","27","null","null","46","26","null","null","114","null","46","null","136","null","54","null","129","null","62","null","48","null","29","null","24","22","null","null","31","22","null","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","962","70","null","null","52","null","38","null","9","15","null","null","15","22","null","null","29","32","null","null","17","19","null","null","22","22","null","null","56","null","39","null","42","null","31","null","21","23","null","null","68","42","null","null","114","null","61","null","179","null","66","null","188","null","74","null","63","null","37","null","68","38","null","null","19","17","null","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","262","66","null","null","5","null","8","null","10","11","null","null","0","13","null","null","8","10","null","null","4","7","null","null","5","7","null","null","18","null","21","null","11","null","16","null","14","17","null","null","8","10","null","null","35","null","22","null","61","null","35","null","23","null","22","null","28","null","20","null","13","15","null","null","19","18","null","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","1768","150","null","null","74","null","62","null","54","40","null","null","61","38","null","null","53","42","null","null","25","28","null","null","23","26","null","null","134","null","86","null","22","null","25","null","94","61","null","null","153","92","null","null","149","null","91","null","174","null","71","null","171","null","71","null","160","null","69","null","229","122","null","null","192","108","null","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","2010","161","null","null","12","null","20","null","45","41","null","null","34","38","null","null","48","43","null","null","15","24","null","null","47","46","null","null","116","null","82","null","43","null","55","null","43","38","null","null","174","82","null","null","182","null","83","null","322","null","100","null","308","null","115","null","212","null","97","null","264","118","null","null","145","83","null","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","3081","285","null","null","87","null","90","null","64","52","null","null","110","91","null","null","201","120","null","null","80","95","null","null","45","43","null","null","57","null","43","null","10","null","16","null","218","112","null","null","180","83","null","null","390","null","126","null","581","null","169","null","416","null","127","null","205","null","113","null","132","66","null","null","305","128","null","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","991","103","null","null","10","null","15","null","0","13","null","null","12","19","null","null","25","24","null","null","23","26","null","null","47","32","null","null","32","null","33","null","32","null","31","null","69","61","null","null","55","43","null","null","99","null","65","null","337","null","123","null","57","null","42","null","98","null","50","null","36","45","null","null","59","39","null","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","1520","158","null","null","10","null","15","null","19","22","null","null","32","31","null","null","71","68","null","null","39","34","null","null","9","15","null","null","46","null","50","null","18","null","20","null","44","38","null","null","169","106","null","null","130","null","66","null","220","null","84","null","196","null","80","null","169","null","83","null","186","87","null","null","162","101","null","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","974","134","null","null","7","null","13","null","0","13","null","null","11","19","null","null","18","30","null","null","55","46","null","null","86","90","null","null","66","null","43","null","28","null","45","null","52","51","null","null","38","37","null","null","38","null","32","null","155","null","69","null","134","null","82","null","55","null","59","null","136","68","null","null","95","58","null","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","1350","133","null","null","56","null","71","null","14","22","null","null","38","33","null","null","60","46","null","null","31","32","null","null","47","55","null","null","74","null","44","null","114","null","90","null","68","47","null","null","103","76","null","null","119","null","89","null","145","null","78","null","169","null","80","null","88","null","54","null","126","68","null","null","98","63","null","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","2300","139","null","null","32","null","44","null","60","74","null","null","59","42","null","null","157","96","null","null","77","60","null","null","242","141","null","null","156","null","77","null","169","null","85","null","70","50","null","null","209","112","null","null","258","null","113","null","321","null","125","null","193","null","84","null","153","null","94","null","80","59","null","null","64","51","null","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","688","87","null","null","26","null","25","null","28","40","null","null","0","13","null","null","42","36","null","null","20","17","null","null","11","13","null","null","58","null","45","null","24","null","25","null","50","33","null","null","65","52","null","null","111","null","60","null","110","null","60","null","85","null","59","null","15","null","18","null","32","36","null","null","11","14","null","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","1114","127","null","null","17","null","18","null","7","10","null","null","48","64","null","null","40","27","null","null","33","37","null","null","49","35","null","null","47","null","34","null","22","null","26","null","35","34","null","null","172","86","null","null","114","null","66","null","149","null","64","null","207","null","79","null","103","null","76","null","55","51","null","null","16","17","null","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","1353","120","null","null","104","null","88","null","9","15","null","null","27","30","null","null","67","62","null","null","76","48","null","null","36","32","null","null","172","null","92","null","60","null","50","null","83","59","null","null","60","37","null","null","162","null","72","null","244","null","89","null","155","null","65","null","57","null","45","null","41","51","null","null","0","13","null","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","1067","156","null","null","58","null","63","null","15","23","null","null","11","18","null","null","8","13","null","null","46","59","null","null","55","41","null","null","34","null","31","null","53","null","48","null","62","66","null","null","102","55","null","null","204","null","87","null","185","null","68","null","146","null","71","null","28","null","27","null","51","53","null","null","9","15","null","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","1633","208","null","null","236","null","132","null","99","67","null","null","53","47","null","null","64","46","null","null","100","68","null","null","88","50","null","null","144","null","78","null","124","null","95","null","124","86","null","null","110","74","null","null","136","null","102","null","195","null","105","null","89","null","71","null","9","null","16","null","43","38","null","null","19","24","null","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","1961","160","null","null","162","null","92","null","38","40","null","null","33","37","null","null","98","57","null","null","56","49","null","null","55","50","null","null","124","null","97","null","76","null","66","null","21","33","null","null","102","68","null","null","215","null","104","null","264","null","116","null","100","null","46","null","124","null","70","null","197","115","null","null","296","104","null","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","1271","115","null","null","54","null","53","null","30","27","null","null","89","72","null","null","77","61","null","null","49","54","null","null","58","39","null","null","39","null","31","null","27","null","25","null","21","22","null","null","49","35","null","null","40","null","33","null","162","null","63","null","101","null","48","null","80","null","54","null","115","52","null","null","280","82","null","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","1447","142","null","null","27","null","29","null","52","33","null","null","36","37","null","null","58","39","null","null","19","27","null","null","41","31","null","null","150","null","70","null","57","null","30","null","10","15","null","null","148","55","null","null","120","null","48","null","177","null","73","null","93","null","50","null","141","null","63","null","81","39","null","null","237","61","null","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","2005","141","null","null","54","null","42","null","98","90","null","null","59","39","null","null","36","27","null","null","87","61","null","null","67","72","null","null","108","null","70","null","55","null","46","null","20","23","null","null","209","108","null","null","86","null","62","null","228","null","93","null","230","null","103","null","127","null","68","null","243","96","null","null","298","99","null","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","1284","146","null","null","89","null","54","null","52","38","null","null","71","49","null","null","146","77","null","null","25","41","null","null","132","85","null","null","62","null","44","null","87","null","71","null","75","47","null","null","134","54","null","null","128","null","57","null","201","null","98","null","50","null","33","null","18","null","20","null","0","13","null","null","14","21","null","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","2209","200","null","null","70","null","52","null","56","47","null","null","127","91","null","null","190","122","null","null","46","40","null","null","112","63","null","null","101","null","81","null","95","null","62","null","163","117","null","null","180","93","null","null","263","null","100","null","157","null","77","null","277","null","117","null","140","null","76","null","203","119","null","null","29","33","null","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","873","92","null","null","32","null","33","null","33","35","null","null","22","36","null","null","10","12","null","null","23","26","null","null","16","21","null","null","21","null","21","null","9","null","14","null","0","13","null","null","97","57","null","null","99","null","53","null","51","null","33","null","102","null","50","null","134","null","58","null","82","37","null","null","142","56","null","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","840","141","null","null","20","null","24","null","53","53","null","null","10","16","null","null","47","37","null","null","67","75","null","null","59","44","null","null","36","null","45","null","30","null","26","null","8","12","null","null","46","33","null","null","81","null","74","null","120","null","78","null","105","null","62","null","29","null","41","null","48","34","null","null","81","45","null","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","2289","184","null","null","71","null","87","null","81","53","null","null","34","41","null","null","122","77","null","null","73","60","null","null","27","31","null","null","0","null","18","null","164","null","109","null","116","83","null","null","73","52","null","null","227","null","129","null","371","null","109","null","144","null","76","null","82","null","55","null","175","101","null","null","529","151","null","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","613","56","null","null","0","null","13","null","23","25","null","null","14","15","null","null","24","25","null","null","21","25","null","null","12","15","null","null","29","null","21","null","33","null","24","null","31","22","null","null","42","25","null","null","31","null","23","null","57","null","23","null","57","null","34","null","96","null","37","null","53","23","null","null","90","34","null","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","1532","121","null","null","89","null","54","null","20","22","null","null","90","57","null","null","134","79","null","null","60","39","null","null","81","49","null","null","87","null","43","null","120","null","73","null","33","31","null","null","83","78","null","null","129","null","60","null","156","null","71","null","86","null","45","null","111","null","54","null","146","52","null","null","107","49","null","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","1113","111","null","null","39","null","26","null","57","40","null","null","16","20","null","null","90","51","null","null","23","21","null","null","66","42","null","null","20","null","19","null","35","null","28","null","24","23","null","null","63","37","null","null","107","null","61","null","79","null","46","null","116","null","53","null","187","null","75","null","86","42","null","null","105","53","null","null",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","1849","175","null","null","29","null","23","null","30","35","null","null","63","50","null","null","100","80","null","null","103","85","null","null","68","50","null","null","59","null","55","null","43","null","40","null","38","37","null","null","113","57","null","null","292","null","136","null","367","null","138","null","202","null","123","null","138","null","94","null","85","51","null","null","119","58","null","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","918","134","null","null","11","null","17","null","0","13","null","null","8","12","null","null","47","39","null","null","34","29","null","null","50","37","null","null","21","null","22","null","13","null","20","null","8","12","null","null","22","25","null","null","55","null","41","null","107","null","51","null","119","null","57","null","129","null","62","null","130","47","null","null","164","77","null","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","1029","172","null","null","43","null","38","null","0","13","null","null","130","90","null","null","100","78","null","null","188","119","null","null","73","61","null","null","52","null","42","null","21","null","20","null","7","10","null","null","75","64","null","null","54","null","60","null","42","null","39","null","53","null","40","null","54","null","52","null","100","65","null","null","37","38","null","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","1465","128","null","null","69","null","49","null","9","13","null","null","9","14","null","null","18","20","null","null","32","30","null","null","43","36","null","null","34","null","28","null","23","null","26","null","47","64","null","null","155","83","null","null","93","null","47","null","165","null","66","null","192","null","78","null","138","null","80","null","77","44","null","null","361","91","null","null",
"1400000US04019005200","Census Tract 52, Pima County, Arizona","791","131","null","null","73","null","45","null","93","61","null","null","45","33","null","null","72","51","null","null","39","30","null","null","20","22","null","null","44","null","37","null","37","null","46","null","77","54","null","null","83","55","null","null","62","null","45","null","101","null","52","null","17","null","22","null","21","null","24","null","7","12","null","null","0","13","null","null",
"1400000US04019005300","Census Tract 53, Pima County, Arizona","1016","106","null","null","0","null","13","null","15","17","null","null","19","20","null","null","102","70","null","null","39","29","null","null","0","13","null","null","31","null","25","null","29","null","27","null","13","14","null","null","74","47","null","null","53","null","36","null","158","null","63","null","144","null","71","null","96","null","51","null","84","39","null","null","159","72","null","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","11","11","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","11","null","11","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","16","18","null","null","0","null","13","null","0","13","null","null","8","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","8","null","12","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","137","44","null","null","16","null","18","null","11","17","null","null","6","9","null","null","0","13","null","null","26","25","null","null","35","26","null","null","0","null","13","null","14","null","18","null","6","10","null","null","6","10","null","null","4","null","7","null","0","null","13","null","7","null","11","null","0","null","13","null","6","9","null","null","0","13","null","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","6","9","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","6","9","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","2150","197","null","null","75","null","56","null","59","41","null","null","103","78","null","null","59","44","null","null","112","63","null","null","302","145","null","null","103","null","70","null","57","null","47","null","78","59","null","null","242","114","null","null","226","null","98","null","243","null","92","null","138","null","74","null","151","null","79","null","155","82","null","null","47","40","null","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","1574","280","null","null","15","null","28","null","0","18","null","null","109","101","null","null","46","48","null","null","142","89","null","null","75","83","null","null","107","null","108","null","92","null","72","null","125","99","null","null","228","167","null","null","49","null","46","null","322","null","183","null","195","null","108","null","52","null","61","null","17","33","null","null","0","18","null","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","3254","496","null","null","70","null","104","null","0","20","null","null","147","104","null","null","208","153","null","null","39","64","null","null","90","82","null","null","412","null","271","null","125","null","131","null","208","125","null","null","294","141","null","null","549","null","258","null","328","null","159","null","669","null","338","null","62","null","77","null","43","71","null","null","10","18","null","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","999","177","null","null","73","null","76","null","40","39","null","null","32","51","null","null","20","27","null","null","8","13","null","null","76","72","null","null","33","null","47","null","25","null","30","null","26","40","null","null","220","187","null","null","216","null","102","null","104","null","80","null","81","null","62","null","21","null","25","null","4","13","null","null","20","26","null","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","2192","337","null","null","60","null","72","null","53","61","null","null","32","49","null","null","93","112","null","null","114","78","null","null","126","114","null","null","117","null","135","null","171","null","93","null","219","154","null","null","140","116","null","null","338","null","206","null","442","null","209","null","155","null","119","null","19","null","29","null","28","46","null","null","85","112","null","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","321","104","null","null","48","null","58","null","0","13","null","null","0","13","null","null","12","14","null","null","0","13","null","null","33","50","null","null","48","null","34","null","14","null","16","null","0","13","null","null","14","17","null","null","19","null","21","null","60","null","45","null","43","null","44","null","22","null","33","null","8","14","null","null","0","13","null","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","2032","243","null","null","12","null","20","null","27","35","null","null","14","24","null","null","189","117","null","null","86","73","null","null","125","63","null","null","76","null","59","null","42","null","44","null","88","60","null","null","134","71","null","null","210","null","106","null","529","null","204","null","441","null","161","null","9","null","17","null","10","18","null","null","40","66","null","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","1495","288","null","null","0","null","20","null","0","20","null","null","0","20","null","null","53","67","null","null","16","26","null","null","229","172","null","null","0","null","20","null","23","null","26","null","70","56","null","null","226","124","null","null","351","null","181","null","193","null","93","null","151","null","97","null","78","null","89","null","95","96","null","null","10","16","null","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","903","194","null","null","12","null","21","null","0","13","null","null","8","13","null","null","117","85","null","null","10","18","null","null","31","27","null","null","60","null","47","null","0","null","13","null","138","163","null","null","146","76","null","null","136","null","72","null","134","null","77","null","69","null","69","null","6","null","15","null","11","18","null","null","25","28","null","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","1191","176","null","null","23","null","27","null","38","32","null","null","29","28","null","null","26","29","null","null","100","76","null","null","47","43","null","null","11","null","17","null","109","null","92","null","77","60","null","null","166","97","null","null","199","null","91","null","186","null","103","null","129","null","77","null","51","null","52","null","0","18","null","null","0","18","null","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","3088","308","null","null","159","null","103","null","27","34","null","null","195","144","null","null","249","135","null","null","53","43","null","null","119","83","null","null","60","null","54","null","234","null","139","null","168","113","null","null","412","177","null","null","308","null","130","null","569","null","221","null","239","null","125","null","115","null","95","null","134","141","null","null","47","59","null","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","2318","277","null","null","57","null","47","null","90","82","null","null","85","88","null","null","72","64","null","null","84","84","null","null","173","184","null","null","108","null","85","null","98","null","82","null","158","112","null","null","234","125","null","null","327","null","149","null","602","null","203","null","83","null","58","null","106","null","69","null","41","54","null","null","0","18","null","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","563","109","null","null","0","null","13","null","26","25","null","null","26","26","null","null","0","13","null","null","24","23","null","null","22","34","null","null","19","null","22","null","0","null","13","null","9","16","null","null","97","78","null","null","60","null","44","null","106","null","63","null","65","null","54","null","45","null","42","null","52","42","null","null","12","14","null","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","712","175","null","null","14","null","23","null","26","31","null","null","76","65","null","null","45","42","null","null","53","51","null","null","29","28","null","null","58","null","56","null","29","null","35","null","30","43","null","null","66","51","null","null","64","null","55","null","139","null","95","null","40","null","65","null","11","null","13","null","32","42","null","null","0","13","null","null",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","1761","241","null","null","273","null","117","null","141","102","null","null","191","98","null","null","233","136","null","null","139","78","null","null","102","76","null","null","109","null","82","null","119","null","78","null","128","97","null","null","17","27","null","null","89","null","75","null","87","null","65","null","117","null","91","null","16","null","28","null","0","13","null","null","0","13","null","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","1048","177","null","null","266","null","129","null","127","74","null","null","88","77","null","null","66","43","null","null","41","31","null","null","72","48","null","null","40","null","29","null","39","null","34","null","30","23","null","null","75","57","null","null","41","null","36","null","85","null","61","null","41","null","37","null","37","null","46","null","0","13","null","null","0","13","null","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","1145","173","null","null","101","null","61","null","80","66","null","null","87","59","null","null","57","33","null","null","149","117","null","null","46","35","null","null","44","null","46","null","107","null","71","null","41","31","null","null","117","81","null","null","91","null","59","null","41","null","41","null","95","null","75","null","15","null","25","null","32","35","null","null","42","44","null","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","1256","97","null","null","142","null","119","null","30","25","null","null","11","17","null","null","46","49","null","null","30","47","null","null","55","43","null","null","25","null","31","null","43","null","33","null","80","57","null","null","45","37","null","null","116","null","87","null","245","null","82","null","198","null","91","null","83","null","62","null","58","41","null","null","49","34","null","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","1096","220","null","null","149","null","89","null","70","67","null","null","40","38","null","null","99","72","null","null","153","155","null","null","129","90","null","null","29","null","38","null","55","null","44","null","90","95","null","null","100","87","null","null","62","null","48","null","56","null","48","null","12","null","22","null","52","null","59","null","0","13","null","null","0","13","null","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","1580","204","null","null","199","null","105","null","20","23","null","null","72","42","null","null","250","138","null","null","192","100","null","null","156","167","null","null","135","null","97","null","53","null","43","null","152","100","null","null","95","58","null","null","143","null","81","null","67","null","51","null","5","null","9","null","41","null","63","null","0","13","null","null","0","13","null","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","2096","231","null","null","17","null","28","null","114","112","null","null","114","89","null","null","143","93","null","null","48","48","null","null","293","138","null","null","196","null","124","null","136","null","107","null","124","87","null","null","340","164","null","null","250","null","123","null","171","null","86","null","103","null","71","null","34","null","37","null","0","18","null","null","13","21","null","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","1842","194","null","null","337","null","174","null","179","123","null","null","135","99","null","null","96","73","null","null","95","88","null","null","62","51","null","null","62","null","67","null","131","null","100","null","138","101","null","null","86","69","null","null","159","null","135","null","163","null","108","null","79","null","72","null","0","null","18","null","79","73","null","null","41","51","null","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","3125","310","null","null","31","null","34","null","64","54","null","null","124","100","null","null","226","175","null","null","123","65","null","null","124","66","null","null","119","null","91","null","39","null","42","null","131","115","null","null","313","109","null","null","444","null","166","null","331","null","112","null","386","null","160","null","163","null","84","null","273","119","null","null","234","115","null","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","1115","136","null","null","22","null","21","null","39","34","null","null","56","40","null","null","89","43","null","null","126","119","null","null","135","72","null","null","103","null","68","null","27","null","19","null","74","53","null","null","162","110","null","null","132","null","83","null","123","null","95","null","14","null","12","null","0","null","13","null","0","13","null","null","13","21","null","null",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","2379","232","null","null","137","null","91","null","31","35","null","null","156","92","null","null","211","107","null","null","128","89","null","null","209","98","null","null","77","null","57","null","132","null","73","null","219","143","null","null","310","159","null","null","290","null","158","null","174","null","91","null","160","null","94","null","82","null","67","null","48","50","null","null","15","24","null","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","696","129","null","null","50","null","30","null","49","37","null","null","28","29","null","null","56","43","null","null","110","49","null","null","36","33","null","null","26","null","25","null","46","null","35","null","55","45","null","null","48","37","null","null","53","null","39","null","86","null","50","null","5","null","8","null","22","null","29","null","5","9","null","null","21","26","null","null",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","414","103","null","null","62","null","64","null","19","23","null","null","32","23","null","null","37","28","null","null","17","15","null","null","42","39","null","null","12","null","14","null","15","null","20","null","0","13","null","null","40","30","null","null","62","null","42","null","30","null","26","null","46","null","62","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","2140","173","null","null","136","null","88","null","27","29","null","null","50","39","null","null","64","50","null","null","38","42","null","null","117","77","null","null","131","null","87","null","74","null","51","null","93","53","null","null","162","90","null","null","276","null","116","null","323","null","117","null","150","null","80","null","183","null","94","null","195","91","null","null","121","81","null","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","2378","257","null","null","80","null","59","null","19","30","null","null","142","100","null","null","121","91","null","null","43","40","null","null","131","94","null","null","78","null","55","null","129","null","58","null","108","68","null","null","280","118","null","null","268","null","144","null","322","null","92","null","318","null","121","null","205","null","91","null","93","46","null","null","41","3","null","null",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","894","145","null","null","66","null","57","null","53","31","null","null","16","19","null","null","108","58","null","null","126","92","null","null","53","36","null","null","19","null","23","null","59","null","38","null","16","19","null","null","114","85","null","null","88","null","44","null","96","null","51","null","33","null","38","null","31","null","28","null","9","14","null","null","7","12","null","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","3573","449","null","null","214","null","110","null","21","26","null","null","142","87","null","null","358","173","null","null","372","148","null","null","296","170","null","null","116","null","103","null","205","null","110","null","129","94","null","null","320","132","null","null","574","null","201","null","461","null","176","null","178","null","92","null","23","null","38","null","117","99","null","null","47","55","null","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","1236","199","null","null","106","null","101","null","41","37","null","null","50","51","null","null","11","17","null","null","28","23","null","null","134","119","null","null","10","null","11","null","36","null","31","null","122","92","null","null","111","88","null","null","194","null","99","null","202","null","94","null","78","null","60","null","55","null","47","null","23","30","null","null","35","23","null","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","344","98","null","null","0","null","20","null","8","14","null","null","0","20","null","null","0","20","null","null","19","23","null","null","0","20","null","null","0","null","20","null","8","null","13","null","86","66","null","null","161","130","null","null","19","null","22","null","2","null","4","null","3","null","5","null","0","null","20","null","38","50","null","null","0","20","null","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","241","100","null","null","32","null","47","null","0","18","null","null","0","18","null","null","10","17","null","null","47","59","null","null","0","18","null","null","19","null","30","null","0","null","18","null","29","33","null","null","35","32","null","null","18","null","21","null","0","null","18","null","23","null","38","null","28","null","28","null","0","18","null","null","0","18","null","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","553","172","null","null","29","null","32","null","0","13","null","null","83","68","null","null","97","80","null","null","67","69","null","null","24","21","null","null","16","null","19","null","33","null","38","null","53","64","null","null","32","38","null","null","40","null","43","null","67","null","56","null","8","null","12","null","0","null","13","null","0","13","null","null","4","6","null","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","842","164","null","null","94","null","55","null","79","73","null","null","83","70","null","null","81","49","null","null","81","64","null","null","7","11","null","null","8","null","15","null","90","null","54","null","47","46","null","null","37","40","null","null","74","null","50","null","69","null","59","null","59","null","52","null","13","null","20","null","12","19","null","null","8","14","null","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","1457","238","null","null","12","null","19","null","13","21","null","null","76","73","null","null","52","40","null","null","119","97","null","null","75","90","null","null","72","null","56","null","78","null","63","null","55","52","null","null","266","140","null","null","222","null","120","null","295","null","135","null","46","null","41","null","55","null","70","null","10","17","null","null","11","17","null","null",
