"GEO_ID","NAME","B25001_001M","B25001_001MA","B25001_001E","B25001_001EA",
"Geography","Geographic Area Name","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total","Annotation of Estimate!!Total",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","61","null","931","null",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","84","null","785","null",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","29","null","1766","null",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","37","null","2363","null",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","56","null","1867","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","16","null","922","null",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","74","null","1787","null",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","30","null","1048","null",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","61","null","1395","null",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","53","null","1817","null",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","33","null","1869","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","44","null","1631","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","73","null","1390","null",
"1400000US04013814800","Census Tract 8148, Maricopa County, Arizona","208","null","1621","null",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","28","null","1084","null",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","24","null","1290","null",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","120","null","1231","null",
"1400000US04013815200","Census Tract 8152, Maricopa County, Arizona","203","null","1832","null",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","18","null","1110","null",
"1400000US04013815400","Census Tract 8154, Maricopa County, Arizona","175","null","1653","null",
"1400000US04013815500","Census Tract 8155, Maricopa County, Arizona","215","null","1356","null",
"1400000US04013815600","Census Tract 8156, Maricopa County, Arizona","135","null","1624","null",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","55","null","1830","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","93","null","970","null",
"1400000US04013815900","Census Tract 8159, Maricopa County, Arizona","187","null","1517","null",
"1400000US04013816000","Census Tract 8160, Maricopa County, Arizona","235","null","2160","null",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","66","null","2442","null",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","23","null","1146","null",
"1400000US04013816300","Census Tract 8163, Maricopa County, Arizona","103","null","1914","null",
"1400000US04013816400","Census Tract 8164, Maricopa County, Arizona","190","null","2007","null",
"1400000US04013816500","Census Tract 8165, Maricopa County, Arizona","45","null","1315","null",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","107","null","1041","null",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","60","null","597","null",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","59","null","852","null",
"1400000US04013816900","Census Tract 8169, Maricopa County, Arizona","100","null","938","null",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","121","null","1075","null",
"1400000US04013817100","Census Tract 8171, Maricopa County, Arizona","155","null","2245","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","114","null","1833","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","67","null","3613","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","74","null","2197","null",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","31","null","2086","null",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","54","null","284","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","56","null","73","null",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","77","null","607","null",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","132","null","0","null",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","43","null","304","null",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","111","null","2618","null",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","132","null","0","null",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","132","null","0","null",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","132","null","0","null",
"1400000US04013980600","Census Tract 9806, Maricopa County, Arizona","132","null","0","null",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","13","null","18","null",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","50","null","207","null",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","133","null","2199","null",
"1400000US04015950100","Census Tract 9501, Mohave County, Arizona","116","null","2396","null",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","184","null","1342","null",
"1400000US04015950402","Census Tract 9504.02, Mohave County, Arizona","147","null","2763","null",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","111","null","841","null",
"1400000US04015950600","Census Tract 9506, Mohave County, Arizona","230","null","4647","null",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","95","null","2225","null",
"1400000US04015950704","Census Tract 9507.04, Mohave County, Arizona","166","null","2835","null",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","105","null","1968","null",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","114","null","2117","null",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","113","null","2383","null",
"1400000US04015951402","Census Tract 9514.02, Mohave County, Arizona","158","null","2855","null",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","110","null","2515","null",
"1400000US04015951502","Census Tract 9515.02, Mohave County, Arizona","189","null","3086","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","124","null","2249","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","139","null","2381","null",
"1400000US04015951700","Census Tract 9517, Mohave County, Arizona","132","null","3188","null",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","80","null","2018","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","133","null","2468","null",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","52","null","819","null",
"1400000US04015952002","Census Tract 9520.02, Mohave County, Arizona","167","null","4069","null",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","96","null","2208","null",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","117","null","2156","null",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","161","null","2038","null",
"1400000US04015952500","Census Tract 9525, Mohave County, Arizona","96","null","3326","null",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","77","null","2131","null",
"1400000US04015952700","Census Tract 9527, Mohave County, Arizona","105","null","2705","null",
"1400000US04015952800","Census Tract 9528, Mohave County, Arizona","114","null","3604","null",
"1400000US04015952900","Census Tract 9529, Mohave County, Arizona","66","null","2914","null",
"1400000US04015953000","Census Tract 9530, Mohave County, Arizona","78","null","3146","null",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","83","null","2345","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","90","null","2376","null",
"1400000US04015953300","Census Tract 9533, Mohave County, Arizona","99","null","3515","null",
"1400000US04015953401","Census Tract 9534.01, Mohave County, Arizona","137","null","3070","null",
"1400000US04015953402","Census Tract 9534.02, Mohave County, Arizona","126","null","3096","null",
"1400000US04015953601","Census Tract 9536.01, Mohave County, Arizona","200","null","3460","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","110","null","1201","null",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","153","null","2734","null",
"1400000US04015953900","Census Tract 9539, Mohave County, Arizona","173","null","2853","null",
"1400000US04015954800","Census Tract 9548, Mohave County, Arizona","218","null","2804","null",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","101","null","1919","null",
"1400000US04015955000","Census Tract 9550, Mohave County, Arizona","197","null","3224","null",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","44","null","834","null",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","68","null","1196","null",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","78","null","1365","null",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","88","null","1181","null",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","86","null","1652","null",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","76","null","1362","null",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","85","null","1891","null",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","64","null","1193","null",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","101","null","1104","null",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","71","null","887","null",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","70","null","1229","null",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","75","null","1392","null",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","105","null","1764","null",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","100","null","779","null",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","158","null","1478","null",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","143","null","1604","null",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","103","null","1100","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","146","null","1553","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","173","null","2580","null",
"1400000US04017961700","Census Tract 9617, Navajo County, Arizona","247","null","4435","null",
"1400000US04017962500","Census Tract 9625, Navajo County, Arizona","215","null","3184","null",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","198","null","1520","null",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","170","null","1206","null",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","123","null","2477","null",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","177","null","1381","null",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","154","null","2252","null",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","126","null","727","null",
"1400000US04017964800","Census Tract 9648, Navajo County, Arizona","159","null","2950","null",
"1400000US04017964900","Census Tract 9649, Navajo County, Arizona","126","null","3940","null",
"1400000US04017965200","Census Tract 9652, Navajo County, Arizona","227","null","2719","null",
"1400000US04017965300","Census Tract 9653, Navajo County, Arizona","219","null","2954","null",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","46","null","409","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","105","null","2231","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","65","null","1001","null",
"1400000US04019000400","Census Tract 4, Pima County, Arizona","69","null","2009","null",
"1400000US04019000500","Census Tract 5, Pima County, Arizona","60","null","1868","null",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","56","null","2551","null",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","87","null","2416","null",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","51","null","902","null",
"1400000US04019000900","Census Tract 9, Pima County, Arizona","78","null","1515","null",
"1400000US04019001000","Census Tract 10, Pima County, Arizona","42","null","445","null",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","39","null","1084","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","71","null","1283","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","74","null","1310","null",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","108","null","1476","null",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","112","null","2617","null",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","101","null","2811","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","158","null","2343","null",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","60","null","2090","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","59","null","1598","null",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","92","null","3116","null",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","96","null","1472","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","69","null","2048","null",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","41","null","2957","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","67","null","2047","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","72","null","1263","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","47","null","1273","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","352","null","2083","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","89","null","2068","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","68","null","1549","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","97","null","1813","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","168","null","2045","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","57","null","2446","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","77","null","2808","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","115","null","2697","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","61","null","1574","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","85","null","2008","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","75","null","1209","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","98","null","2930","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","63","null","2054","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","94","null","1241","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","79","null","2123","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","27","null","1220","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","106","null","2894","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","80","null","1466","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","28","null","2041","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","184","null","2531","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","97","null","2247","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","76","null","2484","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","36","null","1116","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","86","null","3427","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","77","null","1986","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","137","null","3120","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","38","null","1767","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","34","null","2251","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","121","null","1799","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","78","null","2548","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","46","null","3393","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","56","null","2062","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","60","null","1778","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","30","null","1135","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","137","null","1391","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","115","null","2406","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","41","null","1630","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","61","null","1968","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","50","null","2060","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","62","null","1124","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","48","null","1390","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","85","null","1681","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","19","null","627","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","27","null","888","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","56","null","942","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","43","null","2125","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","46","null","1929","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","108","null","3562","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","52","null","2880","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","80","null","2955","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","35","null","2396","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","26","null","1701","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","26","null","751","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","78","null","2501","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","37","null","2008","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","46","null","1929","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","33","null","1470","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","88","null","2062","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","50","null","1185","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","42","null","1300","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","29","null","1153","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","87","null","2010","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","101","null","2390","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","41","null","1719","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","34","null","1708","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","44","null","2389","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","51","null","1329","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","44","null","2131","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","28","null","1262","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","21","null","776","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","61","null","2060","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","83","null","1260","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","35","null","1381","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","17","null","671","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","60","null","1550","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","29","null","874","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","86","null","1873","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","50","null","2015","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","137","null","1670","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","71","null","1634","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","129","null","1607","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","151","null","2822","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","22","null","1341","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","23","null","1106","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","29","null","1914","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","94","null","2337","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","29","null","2168","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","36","null","1639","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","72","null","2878","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","36","null","1154","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","55","null","1638","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","42","null","660","null",
"1400000US04019004107","Census Tract 41.07, Pima County, Arizona","139","null","2855","null",
"1400000US04019004109","Census Tract 41.09, Pima County, Arizona","101","null","1999","null",
"1400000US04019004110","Census Tract 41.10, Pima County, Arizona","25","null","1065","null",
"1400000US04019004112","Census Tract 41.12, Pima County, Arizona","43","null","1010","null",
"1400000US04019004113","Census Tract 41.13, Pima County, Arizona","132","null","0","null",
"1400000US04019004114","Census Tract 41.14, Pima County, Arizona","101","null","1536","null",
"1400000US04019004115","Census Tract 41.15, Pima County, Arizona","131","null","2478","null",
"1400000US04019004116","Census Tract 41.16, Pima County, Arizona","106","null","833","null",
"1400000US04019004117","Census Tract 41.17, Pima County, Arizona","108","null","2035","null",
"1400000US04019004119","Census Tract 41.19, Pima County, Arizona","187","null","2819","null",
"1400000US04019004120","Census Tract 41.20, Pima County, Arizona","43","null","376","null",
"1400000US04019004122","Census Tract 41.22, Pima County, Arizona","34","null","1121","null",
"1400000US04019004307","Census Tract 43.07, Pima County, Arizona","66","null","2440","null",
"1400000US04019004310","Census Tract 43.10, Pima County, Arizona","78","null","703","null",
"1400000US04019004311","Census Tract 43.11, Pima County, Arizona","65","null","1501","null",
"1400000US04019004312","Census Tract 43.12, Pima County, Arizona","77","null","2186","null",
"1400000US04019004313","Census Tract 43.13, Pima County, Arizona","124","null","1936","null",
"1400000US04019004316","Census Tract 43.16, Pima County, Arizona","91","null","1592","null",
"1400000US04019004317","Census Tract 43.17, Pima County, Arizona","77","null","2564","null",
"1400000US04019004320","Census Tract 43.20, Pima County, Arizona","75","null","1011","null",
"1400000US04019004321","Census Tract 43.21, Pima County, Arizona","33","null","1441","null",
"1400000US04019004322","Census Tract 43.22, Pima County, Arizona","94","null","2119","null",
"1400000US04019004323","Census Tract 43.23, Pima County, Arizona","116","null","925","null",
"1400000US04019004324","Census Tract 43.24, Pima County, Arizona","33","null","2182","null",
"1400000US04019004325","Census Tract 43.25, Pima County, Arizona","85","null","1000","null",
"1400000US04019004326","Census Tract 43.26, Pima County, Arizona","88","null","1196","null",
"1400000US04019004327","Census Tract 43.27, Pima County, Arizona","163","null","2326","null",
"1400000US04019004328","Census Tract 43.28, Pima County, Arizona","47","null","3032","null",
"1400000US04019004329","Census Tract 43.29, Pima County, Arizona","148","null","2801","null",
"1400000US04019004330","Census Tract 43.30, Pima County, Arizona","47","null","1692","null",
"1400000US04019004331","Census Tract 43.31, Pima County, Arizona","100","null","2328","null",
"1400000US04019004332","Census Tract 43.32, Pima County, Arizona","20","null","1077","null",
"1400000US04019004333","Census Tract 43.33, Pima County, Arizona","92","null","1281","null",
"1400000US04019004334","Census Tract 43.34, Pima County, Arizona","182","null","2458","null",
"1400000US04019004404","Census Tract 44.04, Pima County, Arizona","81","null","2512","null",
"1400000US04019004407","Census Tract 44.07, Pima County, Arizona","88","null","2388","null",
"1400000US04019004411","Census Tract 44.11, Pima County, Arizona","229","null","4121","null",
"1400000US04019004412","Census Tract 44.12, Pima County, Arizona","92","null","1871","null",
"1400000US04019004413","Census Tract 44.13, Pima County, Arizona","53","null","1370","null",
"1400000US04019004414","Census Tract 44.14, Pima County, Arizona","32","null","1390","null",
"1400000US04019004415","Census Tract 44.15, Pima County, Arizona","80","null","757","null",
"1400000US04019004418","Census Tract 44.18, Pima County, Arizona","82","null","1315","null",
"1400000US04019004419","Census Tract 44.19, Pima County, Arizona","103","null","2466","null",
"1400000US04019004421","Census Tract 44.21, Pima County, Arizona","157","null","2787","null",
"1400000US04019004422","Census Tract 44.22, Pima County, Arizona","74","null","2860","null",
"1400000US04019004423","Census Tract 44.23, Pima County, Arizona","110","null","1849","null",
"1400000US04019004424","Census Tract 44.24, Pima County, Arizona","154","null","1347","null",
"1400000US04019004425","Census Tract 44.25, Pima County, Arizona","176","null","2425","null",
"1400000US04019004426","Census Tract 44.26, Pima County, Arizona","52","null","1277","null",
"1400000US04019004427","Census Tract 44.27, Pima County, Arizona","163","null","3197","null",
"1400000US04019004428","Census Tract 44.28, Pima County, Arizona","117","null","1363","null",
"1400000US04019004429","Census Tract 44.29, Pima County, Arizona","109","null","2765","null",
"1400000US04019004430","Census Tract 44.30, Pima County, Arizona","75","null","620","null",
"1400000US04019004431","Census Tract 44.31, Pima County, Arizona","108","null","1120","null",
"1400000US04019004504","Census Tract 45.04, Pima County, Arizona","190","null","3316","null",
"1400000US04019004505","Census Tract 45.05, Pima County, Arizona","100","null","1860","null",
"1400000US04019004506","Census Tract 45.06, Pima County, Arizona","97","null","2099","null",
"1400000US04019004508","Census Tract 45.08, Pima County, Arizona","114","null","2665","null",
"1400000US04019004510","Census Tract 45.10, Pima County, Arizona","169","null","2434","null",
"1400000US04019004511","Census Tract 45.11, Pima County, Arizona","34","null","2311","null",
"1400000US04019004512","Census Tract 45.12, Pima County, Arizona","115","null","2034","null",
"1400000US04019004513","Census Tract 45.13, Pima County, Arizona","142","null","1414","null",
"1400000US04019004610","Census Tract 46.10, Pima County, Arizona","47","null","2257","null",
"1400000US04019004613","Census Tract 46.13, Pima County, Arizona","79","null","1590","null",
"1400000US04019004614","Census Tract 46.14, Pima County, Arizona","70","null","1399","null",
"1400000US04019004615","Census Tract 46.15, Pima County, Arizona","35","null","1396","null",
"1400000US04019004616","Census Tract 46.16, Pima County, Arizona","81","null","1497","null",
"1400000US04019004617","Census Tract 46.17, Pima County, Arizona","35","null","1801","null",
"1400000US04019004618","Census Tract 46.18, Pima County, Arizona","79","null","1559","null",
"1400000US04019004619","Census Tract 46.19, Pima County, Arizona","50","null","1763","null",
"1400000US04019004620","Census Tract 46.20, Pima County, Arizona","29","null","879","null",
"1400000US04019004621","Census Tract 46.21, Pima County, Arizona","27","null","1265","null",
"1400000US04019004622","Census Tract 46.22, Pima County, Arizona","30","null","1472","null",
"1400000US04019004623","Census Tract 46.23, Pima County, Arizona","47","null","2584","null",
"1400000US04019004624","Census Tract 46.24, Pima County, Arizona","42","null","2321","null",
"1400000US04019004625","Census Tract 46.25, Pima County, Arizona","38","null","985","null",
"1400000US04019004626","Census Tract 46.26, Pima County, Arizona","58","null","1922","null",
"1400000US04019004627","Census Tract 46.27, Pima County, Arizona","38","null","1149","null",
"1400000US04019004628","Census Tract 46.28, Pima County, Arizona","12","null","514","null",
"1400000US04019004630","Census Tract 46.30, Pima County, Arizona","55","null","846","null",
"1400000US04019004631","Census Tract 46.31, Pima County, Arizona","29","null","1434","null",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","32","null","1007","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","54","null","1205","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","24","null","451","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","58","null","2240","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","75","null","2644","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","234","null","3092","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","113","null","1123","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","150","null","2084","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","73","null","1466","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","91","null","1545","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","90","null","2662","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","49","null","914","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","56","null","1732","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","96","null","1446","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","55","null","1478","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","124","null","2771","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","60","null","2548","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","37","null","1776","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","105","null","2007","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","107","null","2633","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","67","null","2204","null",
