"GEO_ID","NAME","B19001C_001E","B19001C_001EA","B19001C_001M","B19001C_001MA","B19001C_002E","B19001C_002M","B19001C_002MA","B19001C_002EA","B19001C_003E","B19001C_003M","B19001C_003MA","B19001C_003EA","B19001C_004E","B19001C_004EA","B19001C_004M","B19001C_004MA","B19001C_005E","B19001C_005EA","B19001C_005M","B19001C_005MA","B19001C_006E","B19001C_006M","B19001C_006MA","B19001C_006EA","B19001C_007E","B19001C_007M","B19001C_007MA","B19001C_007EA","B19001C_008E","B19001C_008M","B19001C_008MA","B19001C_008EA","B19001C_009E","B19001C_009EA","B19001C_009M","B19001C_009MA","B19001C_010E","B19001C_010M","B19001C_010MA","B19001C_010EA","B19001C_011E","B19001C_011M","B19001C_011MA","B19001C_011EA","B19001C_012E","B19001C_012EA","B19001C_012M","B19001C_012MA","B19001C_013E","B19001C_013M","B19001C_013MA","B19001C_013EA","B19001C_014E","B19001C_014M","B19001C_014MA","B19001C_014EA","B19001C_015E","B19001C_015EA","B19001C_015M","B19001C_015MA","B19001C_016E","B19001C_016EA","B19001C_016M","B19001C_016MA","B19001C_017E","B19001C_017M","B19001C_017MA","B19001C_017EA",
"1400000US04005001102","Census Tract 11.02, Coconino County, Arizona","367","null","132","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","75","89","null","null","37","55","null","null","0","17","null","null","36","null","62","null","54","61","null","null","0","17","null","null","0","null","17","null","109","97","null","null","32","48","null","null","24","null","39","null","0","null","17","null","0","17","null","null",
"1400000US04005001200","Census Tract 12, Coconino County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005001301","Census Tract 13.01, Coconino County, Arizona","196","null","53","null","0","17","null","null","21","31","null","null","0","null","17","null","0","null","17","null","0","17","null","null","12","19","null","null","0","17","null","null","0","null","17","null","21","31","null","null","0","17","null","null","11","null","17","null","72","49","null","null","0","17","null","null","23","null","27","null","24","null","29","null","12","21","null","null",
"1400000US04005001302","Census Tract 13.02, Coconino County, Arizona","141","null","82","null","12","19","null","null","33","50","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","41","44","null","null","0","null","17","null","55","64","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04005001500","Census Tract 15, Coconino County, Arizona","50","null","40","null","0","12","null","null","0","12","null","null","0","null","12","null","25","null","35","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","9","17","null","null","16","null","24","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005001600","Census Tract 16, Coconino County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005001700","Census Tract 17, Coconino County, Arizona","64","null","51","null","0","12","null","null","0","12","null","null","37","null","52","null","14","null","21","null","0","12","null","null","6","9","null","null","0","12","null","null","0","null","12","null","0","12","null","null","7","13","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005002000","Census Tract 20, Coconino County, Arizona","54","null","36","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","9","12","null","null","10","15","null","null","0","12","null","null","10","null","14","null","0","12","null","null","0","12","null","null","11","null","17","null","14","17","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005002100","Census Tract 21, Coconino County, Arizona","797","null","170","null","42","53","null","null","0","17","null","null","41","null","68","null","47","null","56","null","44","72","null","null","0","17","null","null","27","43","null","null","22","null","50","null","46","72","null","null","50","57","null","null","77","null","74","null","181","94","null","null","39","46","null","null","38","null","49","null","113","null","87","null","30","46","null","null",
"1400000US04005002200","Census Tract 22, Coconino County, Arizona","54","null","81","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","54","81","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04005002300","Census Tract 23, Coconino County, Arizona","129","null","107","null","3","4","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","4","6","null","null","0","17","null","null","0","null","17","null","0","17","null","null","13","20","null","null","0","null","17","null","100","102","null","null","0","17","null","null","0","null","17","null","9","null","16","null","0","17","null","null",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","992","null","65","null","182","36","null","null","91","23","null","null","48","null","19","null","66","null","22","null","58","19","null","null","22","11","null","null","53","18","null","null","55","null","18","null","20","10","null","null","71","20","null","null","95","null","24","null","85","22","null","null","47","20","null","null","37","null","14","null","37","null","19","null","25","13","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","866","null","60","null","179","33","null","null","55","24","null","null","68","null","20","null","42","null","18","null","61","21","null","null","26","18","null","null","67","25","null","null","25","null","14","null","26","15","null","null","70","26","null","null","71","null","19","null","99","29","null","null","28","16","null","null","29","null","16","null","16","null","13","null","4","7","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","1135","null","104","null","179","62","null","null","51","37","null","null","38","null","29","null","78","null","44","null","65","38","null","null","84","44","null","null","23","27","null","null","26","null","27","null","37","33","null","null","101","44","null","null","184","null","63","null","133","57","null","null","63","40","null","null","20","null","21","null","53","null","36","null","0","12","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","1168","null","82","null","290","65","null","null","92","33","null","null","110","null","28","null","63","null","27","null","56","31","null","null","62","24","null","null","92","36","null","null","76","null","32","null","68","31","null","null","47","23","null","null","71","null","29","null","55","26","null","null","17","18","null","null","56","null","27","null","9","null","9","null","4","6","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","1017","null","69","null","157","33","null","null","102","26","null","null","61","null","23","null","46","null","17","null","100","23","null","null","50","20","null","null","43","22","null","null","34","null","14","null","45","17","null","null","74","20","null","null","88","null","24","null","122","32","null","null","34","19","null","null","34","null","16","null","22","null","12","null","5","5","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","1082","null","99","null","110","56","null","null","76","41","null","null","31","null","28","null","68","null","40","null","49","39","null","null","24","24","null","null","52","33","null","null","65","null","43","null","66","34","null","null","133","53","null","null","98","null","44","null","139","63","null","null","105","54","null","null","39","null","32","null","27","null","25","null","0","12","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","62","null","35","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","36","26","null","null","0","12","null","null","0","null","12","null","0","12","null","null","26","36","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","94","null","68","null","0","17","null","null","0","17","null","null","26","null","38","null","0","null","17","null","14","27","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","17","null","null","0","17","null","null","54","null","46","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","7","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","7","null","12","null","0","12","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","38","null","20","null","0","17","null","null","8","8","null","null","2","null","3","null","0","null","17","null","7","10","null","null","2","5","null","null","0","17","null","null","2","null","4","null","0","17","null","null","5","5","null","null","3","null","5","null","2","4","null","null","5","7","null","null","0","null","17","null","2","null","5","null","0","17","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","24","null","25","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","7","10","null","null","0","12","null","null","0","null","12","null","17","null","23","null","0","12","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","50","null","51","null","0","12","null","null","0","12","null","null","6","null","8","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","13","null","18","null","0","12","null","null","31","46","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","50","null","59","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","15","23","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","35","54","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","55","null","59","null","0","12","null","null","26","39","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","29","42","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
